date_time,day,hourly_counts,id,mdate,month,sensor_id,sensor_name,time,year
15/03/2019 18:00,Friday,2212,2597040,15,March,28,The Arts Centre,18,2019
15/03/2019 18:00,Friday,590,2597041,15,March,31,Lygon St (West),18,2019
15/03/2019 18:00,Friday,1274,2597042,15,March,30,Lonsdale St (South),18,2019
15/03/2019 18:00,Friday,317,2597043,15,March,33,Flinders St-Spring St (West),18,2019
15/03/2019 18:00,Friday,263,2597044,15,March,34,Flinders St-Spark La,18,2019
15/03/2019 18:00,Friday,484,2597045,15,March,39,Alfred Place,18,2019
15/03/2019 18:00,Friday,271,2597046,15,March,37,Lygon St (East),18,2019
15/03/2019 18:00,Friday,566,2597047,15,March,40,Lonsdale St-Spring St (West),18,2019
15/03/2019 18:00,Friday,672,2597048,15,March,36,Queen St (West),18,2019
15/03/2019 18:00,Friday,2117,2597049,15,March,29,St Kilda Rd-Alexandra Gardens,18,2019
15/03/2019 18:00,Friday,564,2597050,15,March,42,Grattan St-Swanston St (West),18,2019
15/03/2019 18:00,Friday,214,2597051,15,March,43,Monash Rd-Swanston St (West),18,2019
15/03/2019 18:00,Friday,276,2597052,15,March,44,Tin Alley-Swanston St (West),18,2019
15/03/2019 18:00,Friday,3449,2597053,15,March,35,Southbank,18,2019
15/03/2019 18:00,Friday,242,2597054,15,March,46,Pelham St (S),18,2019
15/03/2019 18:00,Friday,2209,2597055,15,March,47,Melbourne Central-Elizabeth St (East),18,2019
15/03/2019 18:00,Friday,330,2597056,15,March,48,QVM-Queen St (East),18,2019
15/03/2019 18:00,Friday,182,2597057,15,March,49,QVM-Therry St (South),18,2019
15/03/2019 18:00,Friday,791,2597058,15,March,50,Faraday St-Lygon St (West),18,2019
15/03/2019 18:00,Friday,286,2597059,15,March,51,QVM-Franklin St (North),18,2019
15/03/2019 18:00,Friday,924,2597060,15,March,52,Elizabeth St-Lonsdale St (South),18,2019
15/03/2019 18:00,Friday,427,2597061,15,March,54,Lincoln-Swanston(West),18,2019
16/03/2019 4:00,Saturday,18,2597521,16,March,31,Lygon St (West),4,2019
15/03/2019 18:00,Friday,769,2597062,15,March,56,Lonsdale St - Elizabeth St (North),18,2019
15/03/2019 18:00,Friday,1537,2597063,15,March,57,Bourke St Bridge,18,2019
15/03/2019 18:00,Friday,1754,2597064,15,March,58,Bourke St - Spencer St (North),18,2019
15/03/2019 18:00,Friday,2352,2597065,15,March,59,Swanston St - RMIT Building 80,18,2019
15/03/2019 19:00,Friday,2830,2597066,15,March,4,Town Hall (West),19,2019
15/03/2019 19:00,Friday,458,2597067,15,March,17,Collins Place (South),19,2019
15/03/2019 19:00,Friday,328,2597068,15,March,18,Collins Place (North),19,2019
15/03/2019 19:00,Friday,900,2597069,15,March,53,Collins St (North),19,2019
15/03/2019 19:00,Friday,1565,2597070,15,March,2,Bourke Street Mall (South),19,2019
15/03/2019 19:00,Friday,3364,2597071,15,March,1,Bourke Street Mall (North),19,2019
15/03/2019 19:00,Friday,1981,2597072,15,March,15,State Library,19,2019
15/03/2019 19:00,Friday,648,2597073,15,March,9,Southern Cross Station,19,2019
15/03/2019 19:00,Friday,199,2597074,15,March,10,Victoria Point,19,2019
15/03/2019 19:00,Friday,586,2597075,15,March,12,New Quay,19,2019
15/03/2019 19:00,Friday,353,2597076,15,March,8,Webb Bridge,19,2019
15/03/2019 19:00,Friday,1677,2597077,15,March,5,Princes Bridge,19,2019
15/03/2019 19:00,Friday,2625,2597078,15,March,6,Flinders Street Station Underpass,19,2019
15/03/2019 19:00,Friday,768,2597079,15,March,26,QV Market-Elizabeth St (West),19,2019
15/03/2019 19:00,Friday,2272,2597080,15,March,24,Spencer St-Collins St (North),19,2019
15/03/2019 19:00,Friday,417,2597081,15,March,23,Spencer St-Collins St (South),19,2019
15/03/2019 19:00,Friday,1327,2597082,15,March,25,Melbourne Convention Exhibition Centre,19,2019
15/03/2019 19:00,Friday,1912,2597083,15,March,21,Bourke St-Russell St (West),19,2019
15/03/2019 19:00,Friday,1471,2597084,15,March,20,Chinatown-Lt Bourke St (South),19,2019
15/03/2019 19:00,Friday,1912,2597085,15,March,19,Chinatown-Swanston St (North),19,2019
15/03/2019 19:00,Friday,3180,2597086,15,March,22,Flinders St-Elizabeth St (East),19,2019
15/03/2019 19:00,Friday,192,2597087,15,March,27,QV Market-Peel St,19,2019
15/03/2019 19:00,Friday,2030,2597088,15,March,28,The Arts Centre,19,2019
15/03/2019 19:00,Friday,716,2597089,15,March,31,Lygon St (West),19,2019
15/03/2019 19:00,Friday,1448,2597090,15,March,30,Lonsdale St (South),19,2019
15/03/2019 19:00,Friday,173,2597091,15,March,33,Flinders St-Spring St (West),19,2019
15/03/2019 19:00,Friday,183,2597092,15,March,34,Flinders St-Spark La,19,2019
15/03/2019 19:00,Friday,269,2597093,15,March,39,Alfred Place,19,2019
15/03/2019 19:00,Friday,389,2597094,15,March,37,Lygon St (East),19,2019
15/03/2019 19:00,Friday,411,2597095,15,March,40,Lonsdale St-Spring St (West),19,2019
15/03/2019 19:00,Friday,536,2597096,15,March,36,Queen St (West),19,2019
15/03/2019 19:00,Friday,1807,2597097,15,March,29,St Kilda Rd-Alexandra Gardens,19,2019
15/03/2019 19:00,Friday,382,2597098,15,March,42,Grattan St-Swanston St (West),19,2019
15/03/2019 19:00,Friday,119,2597099,15,March,43,Monash Rd-Swanston St (West),19,2019
15/03/2019 19:00,Friday,209,2597100,15,March,44,Tin Alley-Swanston St (West),19,2019
15/03/2019 19:00,Friday,3062,2597101,15,March,35,Southbank,19,2019
15/03/2019 19:00,Friday,129,2597102,15,March,46,Pelham St (S),19,2019
15/03/2019 19:00,Friday,1946,2597103,15,March,47,Melbourne Central-Elizabeth St (East),19,2019
15/03/2019 19:00,Friday,255,2597104,15,March,48,QVM-Queen St (East),19,2019
15/03/2019 19:00,Friday,139,2597105,15,March,49,QVM-Therry St (South),19,2019
15/03/2019 19:00,Friday,817,2597106,15,March,50,Faraday St-Lygon St (West),19,2019
15/03/2019 19:00,Friday,183,2597107,15,March,51,QVM-Franklin St (North),19,2019
15/03/2019 19:00,Friday,907,2597108,15,March,52,Elizabeth St-Lonsdale St (South),19,2019
15/03/2019 19:00,Friday,306,2597109,15,March,54,Lincoln-Swanston(West),19,2019
15/03/2019 19:00,Friday,641,2597110,15,March,56,Lonsdale St - Elizabeth St (North),19,2019
15/03/2019 19:00,Friday,739,2597111,15,March,57,Bourke St Bridge,19,2019
15/03/2019 19:00,Friday,1178,2597112,15,March,58,Bourke St - Spencer St (North),19,2019
15/03/2019 19:00,Friday,2150,2597113,15,March,59,Swanston St - RMIT Building 80,19,2019
15/03/2019 20:00,Friday,2404,2597114,15,March,4,Town Hall (West),20,2019
15/03/2019 20:00,Friday,351,2597115,15,March,17,Collins Place (South),20,2019
15/03/2019 20:00,Friday,189,2597116,15,March,18,Collins Place (North),20,2019
15/03/2019 20:00,Friday,671,2597117,15,March,53,Collins St (North),20,2019
15/03/2019 20:00,Friday,1267,2597118,15,March,2,Bourke Street Mall (South),20,2019
16/03/2019 15:00,Saturday,104,2598034,16,March,10,Victoria Point,15,2019
15/03/2019 20:00,Friday,2556,2597119,15,March,1,Bourke Street Mall (North),20,2019
15/03/2019 20:00,Friday,1916,2597120,15,March,15,State Library,20,2019
15/03/2019 20:00,Friday,374,2597121,15,March,9,Southern Cross Station,20,2019
15/03/2019 20:00,Friday,174,2597122,15,March,10,Victoria Point,20,2019
15/03/2019 20:00,Friday,507,2597123,15,March,12,New Quay,20,2019
15/03/2019 20:00,Friday,218,2597124,15,March,8,Webb Bridge,20,2019
15/03/2019 20:00,Friday,1627,2597125,15,March,5,Princes Bridge,20,2019
15/03/2019 20:00,Friday,2286,2597126,15,March,6,Flinders Street Station Underpass,20,2019
15/03/2019 20:00,Friday,719,2597127,15,March,26,QV Market-Elizabeth St (West),20,2019
15/03/2019 20:00,Friday,1504,2597128,15,March,24,Spencer St-Collins St (North),20,2019
15/03/2019 20:00,Friday,383,2597129,15,March,23,Spencer St-Collins St (South),20,2019
15/03/2019 20:00,Friday,1067,2597130,15,March,25,Melbourne Convention Exhibition Centre,20,2019
15/03/2019 20:00,Friday,1826,2597131,15,March,21,Bourke St-Russell St (West),20,2019
15/03/2019 20:00,Friday,1414,2597132,15,March,20,Chinatown-Lt Bourke St (South),20,2019
15/03/2019 20:00,Friday,1741,2597133,15,March,19,Chinatown-Swanston St (North),20,2019
15/03/2019 20:00,Friday,3050,2597134,15,March,22,Flinders St-Elizabeth St (East),20,2019
15/03/2019 20:00,Friday,166,2597135,15,March,27,QV Market-Peel St,20,2019
15/03/2019 20:00,Friday,1095,2597136,15,March,28,The Arts Centre,20,2019
15/03/2019 20:00,Friday,739,2597137,15,March,31,Lygon St (West),20,2019
15/03/2019 20:00,Friday,1331,2597138,15,March,30,Lonsdale St (South),20,2019
15/03/2019 20:00,Friday,154,2597139,15,March,33,Flinders St-Spring St (West),20,2019
15/03/2019 20:00,Friday,151,2597140,15,March,34,Flinders St-Spark La,20,2019
15/03/2019 20:00,Friday,171,2597141,15,March,39,Alfred Place,20,2019
15/03/2019 20:00,Friday,465,2597142,15,March,37,Lygon St (East),20,2019
15/03/2019 20:00,Friday,308,2597143,15,March,40,Lonsdale St-Spring St (West),20,2019
15/03/2019 20:00,Friday,452,2597144,15,March,36,Queen St (West),20,2019
15/03/2019 20:00,Friday,1248,2597145,15,March,29,St Kilda Rd-Alexandra Gardens,20,2019
15/03/2019 20:00,Friday,301,2597146,15,March,42,Grattan St-Swanston St (West),20,2019
15/03/2019 20:00,Friday,109,2597147,15,March,43,Monash Rd-Swanston St (West),20,2019
15/03/2019 20:00,Friday,155,2597148,15,March,44,Tin Alley-Swanston St (West),20,2019
15/03/2019 20:00,Friday,2836,2597149,15,March,35,Southbank,20,2019
15/03/2019 20:00,Friday,92,2597150,15,March,46,Pelham St (S),20,2019
15/03/2019 20:00,Friday,1602,2597151,15,March,47,Melbourne Central-Elizabeth St (East),20,2019
15/03/2019 20:00,Friday,211,2597152,15,March,48,QVM-Queen St (East),20,2019
15/03/2019 20:00,Friday,88,2597153,15,March,49,QVM-Therry St (South),20,2019
15/03/2019 20:00,Friday,713,2597154,15,March,50,Faraday St-Lygon St (West),20,2019
15/03/2019 20:00,Friday,165,2597155,15,March,51,QVM-Franklin St (North),20,2019
15/03/2019 20:00,Friday,875,2597156,15,March,52,Elizabeth St-Lonsdale St (South),20,2019
15/03/2019 20:00,Friday,241,2597157,15,March,54,Lincoln-Swanston(West),20,2019
15/03/2019 20:00,Friday,568,2597158,15,March,56,Lonsdale St - Elizabeth St (North),20,2019
15/03/2019 20:00,Friday,483,2597159,15,March,57,Bourke St Bridge,20,2019
15/03/2019 20:00,Friday,886,2597160,15,March,58,Bourke St - Spencer St (North),20,2019
15/03/2019 20:00,Friday,2464,2597161,15,March,59,Swanston St - RMIT Building 80,20,2019
15/03/2019 21:00,Friday,2000,2597162,15,March,4,Town Hall (West),21,2019
15/03/2019 21:00,Friday,230,2597163,15,March,17,Collins Place (South),21,2019
15/03/2019 21:00,Friday,148,2597164,15,March,18,Collins Place (North),21,2019
15/03/2019 21:00,Friday,495,2597165,15,March,53,Collins St (North),21,2019
15/03/2019 21:00,Friday,675,2597166,15,March,2,Bourke Street Mall (South),21,2019
15/03/2019 21:00,Friday,1576,2597167,15,March,1,Bourke Street Mall (North),21,2019
15/03/2019 21:00,Friday,1580,2597168,15,March,15,State Library,21,2019
15/03/2019 21:00,Friday,261,2597169,15,March,9,Southern Cross Station,21,2019
15/03/2019 21:00,Friday,114,2597170,15,March,10,Victoria Point,21,2019
15/03/2019 21:00,Friday,388,2597171,15,March,12,New Quay,21,2019
15/03/2019 21:00,Friday,164,2597172,15,March,8,Webb Bridge,21,2019
15/03/2019 21:00,Friday,1112,2597173,15,March,5,Princes Bridge,21,2019
15/03/2019 21:00,Friday,2026,2597174,15,March,6,Flinders Street Station Underpass,21,2019
15/03/2019 21:00,Friday,675,2597175,15,March,26,QV Market-Elizabeth St (West),21,2019
15/03/2019 21:00,Friday,1173,2597176,15,March,24,Spencer St-Collins St (North),21,2019
15/03/2019 21:00,Friday,323,2597177,15,March,23,Spencer St-Collins St (South),21,2019
15/03/2019 21:00,Friday,685,2597178,15,March,25,Melbourne Convention Exhibition Centre,21,2019
15/03/2019 21:00,Friday,1419,2597179,15,March,21,Bourke St-Russell St (West),21,2019
15/03/2019 21:00,Friday,1161,2597180,15,March,20,Chinatown-Lt Bourke St (South),21,2019
15/03/2019 21:00,Friday,1490,2597181,15,March,19,Chinatown-Swanston St (North),21,2019
15/03/2019 21:00,Friday,2555,2597182,15,March,22,Flinders St-Elizabeth St (East),21,2019
15/03/2019 21:00,Friday,134,2597183,15,March,27,QV Market-Peel St,21,2019
15/03/2019 21:00,Friday,905,2597184,15,March,28,The Arts Centre,21,2019
15/03/2019 21:00,Friday,783,2597185,15,March,31,Lygon St (West),21,2019
15/03/2019 21:00,Friday,1258,2597186,15,March,30,Lonsdale St (South),21,2019
15/03/2019 21:00,Friday,90,2597187,15,March,33,Flinders St-Spring St (West),21,2019
15/03/2019 21:00,Friday,145,2597188,15,March,34,Flinders St-Spark La,21,2019
15/03/2019 21:00,Friday,164,2597189,15,March,39,Alfred Place,21,2019
15/03/2019 21:00,Friday,480,2597190,15,March,37,Lygon St (East),21,2019
15/03/2019 21:00,Friday,267,2597191,15,March,40,Lonsdale St-Spring St (West),21,2019
15/03/2019 21:00,Friday,471,2597192,15,March,36,Queen St (West),21,2019
15/03/2019 21:00,Friday,1041,2597193,15,March,29,St Kilda Rd-Alexandra Gardens,21,2019
15/03/2019 21:00,Friday,215,2597194,15,March,42,Grattan St-Swanston St (West),21,2019
15/03/2019 21:00,Friday,101,2597195,15,March,43,Monash Rd-Swanston St (West),21,2019
15/03/2019 21:00,Friday,94,2597196,15,March,44,Tin Alley-Swanston St (West),21,2019
15/03/2019 21:00,Friday,2451,2597197,15,March,35,Southbank,21,2019
15/03/2019 21:00,Friday,88,2597198,15,March,46,Pelham St (S),21,2019
15/03/2019 21:00,Friday,1338,2597199,15,March,47,Melbourne Central-Elizabeth St (East),21,2019
15/03/2019 21:00,Friday,195,2597200,15,March,48,QVM-Queen St (East),21,2019
15/03/2019 21:00,Friday,117,2597201,15,March,49,QVM-Therry St (South),21,2019
15/03/2019 21:00,Friday,516,2597202,15,March,50,Faraday St-Lygon St (West),21,2019
15/03/2019 21:00,Friday,189,2597203,15,March,51,QVM-Franklin St (North),21,2019
15/03/2019 21:00,Friday,743,2597204,15,March,52,Elizabeth St-Lonsdale St (South),21,2019
15/03/2019 21:00,Friday,201,2597205,15,March,54,Lincoln-Swanston(West),21,2019
15/03/2019 21:00,Friday,461,2597206,15,March,56,Lonsdale St - Elizabeth St (North),21,2019
15/03/2019 21:00,Friday,295,2597207,15,March,57,Bourke St Bridge,21,2019
15/03/2019 21:00,Friday,714,2597208,15,March,58,Bourke St - Spencer St (North),21,2019
15/03/2019 21:00,Friday,2057,2597209,15,March,59,Swanston St - RMIT Building 80,21,2019
15/03/2019 22:00,Friday,1493,2597210,15,March,4,Town Hall (West),22,2019
15/03/2019 22:00,Friday,249,2597211,15,March,17,Collins Place (South),22,2019
15/03/2019 22:00,Friday,140,2597212,15,March,18,Collins Place (North),22,2019
15/03/2019 22:00,Friday,407,2597213,15,March,53,Collins St (North),22,2019
15/03/2019 22:00,Friday,492,2597214,15,March,2,Bourke Street Mall (South),22,2019
15/03/2019 22:00,Friday,960,2597215,15,March,1,Bourke Street Mall (North),22,2019
15/03/2019 22:00,Friday,1251,2597216,15,March,15,State Library,22,2019
15/03/2019 22:00,Friday,166,2597217,15,March,9,Southern Cross Station,22,2019
15/03/2019 22:00,Friday,66,2597218,15,March,10,Victoria Point,22,2019
15/03/2019 22:00,Friday,294,2597219,15,March,12,New Quay,22,2019
15/03/2019 22:00,Friday,104,2597220,15,March,8,Webb Bridge,22,2019
15/03/2019 22:00,Friday,1063,2597221,15,March,5,Princes Bridge,22,2019
15/03/2019 22:00,Friday,1724,2597222,15,March,6,Flinders Street Station Underpass,22,2019
15/03/2019 22:00,Friday,475,2597223,15,March,26,QV Market-Elizabeth St (West),22,2019
15/03/2019 22:00,Friday,873,2597224,15,March,24,Spencer St-Collins St (North),22,2019
15/03/2019 22:00,Friday,262,2597225,15,March,23,Spencer St-Collins St (South),22,2019
15/03/2019 22:00,Friday,461,2597226,15,March,25,Melbourne Convention Exhibition Centre,22,2019
15/03/2019 22:00,Friday,1251,2597227,15,March,21,Bourke St-Russell St (West),22,2019
15/03/2019 22:00,Friday,1002,2597228,15,March,20,Chinatown-Lt Bourke St (South),22,2019
15/03/2019 22:00,Friday,1291,2597229,15,March,19,Chinatown-Swanston St (North),22,2019
15/03/2019 22:00,Friday,2009,2597230,15,March,22,Flinders St-Elizabeth St (East),22,2019
15/03/2019 22:00,Friday,154,2597231,15,March,27,QV Market-Peel St,22,2019
15/03/2019 22:00,Friday,1029,2597232,15,March,28,The Arts Centre,22,2019
15/03/2019 22:00,Friday,714,2597233,15,March,31,Lygon St (West),22,2019
15/03/2019 22:00,Friday,1290,2597234,15,March,30,Lonsdale St (South),22,2019
15/03/2019 22:00,Friday,119,2597235,15,March,33,Flinders St-Spring St (West),22,2019
15/03/2019 22:00,Friday,112,2597236,15,March,34,Flinders St-Spark La,22,2019
15/03/2019 22:00,Friday,162,2597237,15,March,39,Alfred Place,22,2019
15/03/2019 22:00,Friday,286,2597238,15,March,37,Lygon St (East),22,2019
15/03/2019 22:00,Friday,445,2597239,15,March,40,Lonsdale St-Spring St (West),22,2019
15/03/2019 22:00,Friday,518,2597240,15,March,36,Queen St (West),22,2019
15/03/2019 22:00,Friday,1112,2597241,15,March,29,St Kilda Rd-Alexandra Gardens,22,2019
15/03/2019 22:00,Friday,142,2597242,15,March,42,Grattan St-Swanston St (West),22,2019
15/03/2019 22:00,Friday,77,2597243,15,March,43,Monash Rd-Swanston St (West),22,2019
15/03/2019 22:00,Friday,71,2597244,15,March,44,Tin Alley-Swanston St (West),22,2019
15/03/2019 22:00,Friday,1786,2597245,15,March,35,Southbank,22,2019
15/03/2019 22:00,Friday,60,2597246,15,March,46,Pelham St (S),22,2019
15/03/2019 22:00,Friday,929,2597247,15,March,47,Melbourne Central-Elizabeth St (East),22,2019
15/03/2019 22:00,Friday,167,2597248,15,March,48,QVM-Queen St (East),22,2019
15/03/2019 22:00,Friday,144,2597249,15,March,49,QVM-Therry St (South),22,2019
15/03/2019 22:00,Friday,465,2597250,15,March,50,Faraday St-Lygon St (West),22,2019
15/03/2019 22:00,Friday,128,2597251,15,March,51,QVM-Franklin St (North),22,2019
15/03/2019 22:00,Friday,624,2597252,15,March,52,Elizabeth St-Lonsdale St (South),22,2019
15/03/2019 22:00,Friday,179,2597253,15,March,54,Lincoln-Swanston(West),22,2019
15/03/2019 22:00,Friday,349,2597254,15,March,56,Lonsdale St - Elizabeth St (North),22,2019
15/03/2019 22:00,Friday,215,2597255,15,March,57,Bourke St Bridge,22,2019
15/03/2019 22:00,Friday,553,2597256,15,March,58,Bourke St - Spencer St (North),22,2019
15/03/2019 22:00,Friday,1013,2597257,15,March,59,Swanston St - RMIT Building 80,22,2019
15/03/2019 23:00,Friday,1259,2597258,15,March,4,Town Hall (West),23,2019
15/03/2019 23:00,Friday,123,2597259,15,March,17,Collins Place (South),23,2019
15/03/2019 23:00,Friday,113,2597260,15,March,18,Collins Place (North),23,2019
15/03/2019 23:00,Friday,315,2597261,15,March,53,Collins St (North),23,2019
15/03/2019 23:00,Friday,317,2597262,15,March,2,Bourke Street Mall (South),23,2019
15/03/2019 23:00,Friday,539,2597263,15,March,1,Bourke Street Mall (North),23,2019
15/03/2019 23:00,Friday,662,2597264,15,March,15,State Library,23,2019
15/03/2019 23:00,Friday,129,2597265,15,March,9,Southern Cross Station,23,2019
15/03/2019 23:00,Friday,62,2597266,15,March,10,Victoria Point,23,2019
15/03/2019 23:00,Friday,195,2597267,15,March,12,New Quay,23,2019
15/03/2019 23:00,Friday,64,2597268,15,March,8,Webb Bridge,23,2019
15/03/2019 23:00,Friday,739,2597269,15,March,5,Princes Bridge,23,2019
15/03/2019 23:00,Friday,1163,2597270,15,March,6,Flinders Street Station Underpass,23,2019
15/03/2019 23:00,Friday,357,2597271,15,March,26,QV Market-Elizabeth St (West),23,2019
15/03/2019 23:00,Friday,679,2597272,15,March,24,Spencer St-Collins St (North),23,2019
15/03/2019 23:00,Friday,173,2597273,15,March,23,Spencer St-Collins St (South),23,2019
15/03/2019 23:00,Friday,288,2597274,15,March,25,Melbourne Convention Exhibition Centre,23,2019
15/03/2019 23:00,Friday,966,2597275,15,March,21,Bourke St-Russell St (West),23,2019
15/03/2019 23:00,Friday,564,2597276,15,March,20,Chinatown-Lt Bourke St (South),23,2019
15/03/2019 23:00,Friday,822,2597277,15,March,19,Chinatown-Swanston St (North),23,2019
15/03/2019 23:00,Friday,1672,2597278,15,March,22,Flinders St-Elizabeth St (East),23,2019
15/03/2019 23:00,Friday,84,2597279,15,March,27,QV Market-Peel St,23,2019
15/03/2019 23:00,Friday,416,2597280,15,March,28,The Arts Centre,23,2019
15/03/2019 23:00,Friday,411,2597281,15,March,31,Lygon St (West),23,2019
15/03/2019 23:00,Friday,796,2597282,15,March,30,Lonsdale St (South),23,2019
15/03/2019 23:00,Friday,82,2597283,15,March,33,Flinders St-Spring St (West),23,2019
15/03/2019 23:00,Friday,123,2597284,15,March,34,Flinders St-Spark La,23,2019
15/03/2019 23:00,Friday,88,2597285,15,March,39,Alfred Place,23,2019
15/03/2019 23:00,Friday,136,2597286,15,March,37,Lygon St (East),23,2019
15/03/2019 23:00,Friday,166,2597287,15,March,40,Lonsdale St-Spring St (West),23,2019
15/03/2019 23:00,Friday,550,2597288,15,March,36,Queen St (West),23,2019
15/03/2019 23:00,Friday,507,2597289,15,March,29,St Kilda Rd-Alexandra Gardens,23,2019
15/03/2019 23:00,Friday,88,2597290,15,March,42,Grattan St-Swanston St (West),23,2019
15/03/2019 23:00,Friday,47,2597291,15,March,43,Monash Rd-Swanston St (West),23,2019
15/03/2019 23:00,Friday,44,2597292,15,March,44,Tin Alley-Swanston St (West),23,2019
15/03/2019 23:00,Friday,1088,2597293,15,March,35,Southbank,23,2019
15/03/2019 23:00,Friday,25,2597294,15,March,46,Pelham St (S),23,2019
15/03/2019 23:00,Friday,663,2597295,15,March,47,Melbourne Central-Elizabeth St (East),23,2019
15/03/2019 23:00,Friday,126,2597296,15,March,48,QVM-Queen St (East),23,2019
15/03/2019 23:00,Friday,117,2597297,15,March,49,QVM-Therry St (South),23,2019
15/03/2019 23:00,Friday,174,2597298,15,March,50,Faraday St-Lygon St (West),23,2019
15/03/2019 23:00,Friday,99,2597299,15,March,51,QVM-Franklin St (North),23,2019
15/03/2019 23:00,Friday,521,2597300,15,March,52,Elizabeth St-Lonsdale St (South),23,2019
15/03/2019 23:00,Friday,104,2597301,15,March,54,Lincoln-Swanston(West),23,2019
15/03/2019 23:00,Friday,230,2597302,15,March,56,Lonsdale St - Elizabeth St (North),23,2019
15/03/2019 23:00,Friday,243,2597303,15,March,57,Bourke St Bridge,23,2019
15/03/2019 23:00,Friday,395,2597304,15,March,58,Bourke St - Spencer St (North),23,2019
15/03/2019 23:00,Friday,696,2597305,15,March,59,Swanston St - RMIT Building 80,23,2019
16/03/2019 0:00,Saturday,1181,2597306,16,March,4,Town Hall (West),0,2019
16/03/2019 0:00,Saturday,79,2597307,16,March,17,Collins Place (South),0,2019
16/03/2019 0:00,Saturday,51,2597308,16,March,18,Collins Place (North),0,2019
16/03/2019 0:00,Saturday,199,2597309,16,March,53,Collins St (North),0,2019
16/03/2019 0:00,Saturday,228,2597310,16,March,2,Bourke Street Mall (South),0,2019
16/03/2019 0:00,Saturday,315,2597311,16,March,1,Bourke Street Mall (North),0,2019
16/03/2019 0:00,Saturday,339,2597312,16,March,15,State Library,0,2019
16/03/2019 0:00,Saturday,43,2597313,16,March,9,Southern Cross Station,0,2019
16/03/2019 0:00,Saturday,20,2597314,16,March,10,Victoria Point,0,2019
16/03/2019 0:00,Saturday,66,2597315,16,March,12,New Quay,0,2019
16/03/2019 0:00,Saturday,30,2597316,16,March,8,Webb Bridge,0,2019
16/03/2019 0:00,Saturday,571,2597317,16,March,5,Princes Bridge,0,2019
16/03/2019 0:00,Saturday,783,2597318,16,March,6,Flinders Street Station Underpass,0,2019
16/03/2019 0:00,Saturday,181,2597319,16,March,26,QV Market-Elizabeth St (West),0,2019
16/03/2019 0:00,Saturday,350,2597320,16,March,24,Spencer St-Collins St (North),0,2019
16/03/2019 0:00,Saturday,108,2597321,16,March,23,Spencer St-Collins St (South),0,2019
16/03/2019 0:00,Saturday,205,2597322,16,March,25,Melbourne Convention Exhibition Centre,0,2019
16/03/2019 0:00,Saturday,850,2597323,16,March,21,Bourke St-Russell St (West),0,2019
16/03/2019 0:00,Saturday,443,2597324,16,March,20,Chinatown-Lt Bourke St (South),0,2019
16/03/2019 0:00,Saturday,534,2597325,16,March,19,Chinatown-Swanston St (North),0,2019
16/03/2019 0:00,Saturday,1010,2597326,16,March,22,Flinders St-Elizabeth St (East),0,2019
16/03/2019 0:00,Saturday,38,2597327,16,March,27,QV Market-Peel St,0,2019
16/03/2019 0:00,Saturday,153,2597328,16,March,28,The Arts Centre,0,2019
16/03/2019 0:00,Saturday,190,2597329,16,March,31,Lygon St (West),0,2019
16/03/2019 0:00,Saturday,638,2597330,16,March,30,Lonsdale St (South),0,2019
16/03/2019 0:00,Saturday,49,2597331,16,March,33,Flinders St-Spring St (West),0,2019
16/03/2019 0:00,Saturday,59,2597332,16,March,34,Flinders St-Spark La,0,2019
16/03/2019 0:00,Saturday,51,2597333,16,March,39,Alfred Place,0,2019
16/03/2019 0:00,Saturday,80,2597334,16,March,37,Lygon St (East),0,2019
16/03/2019 0:00,Saturday,59,2597335,16,March,40,Lonsdale St-Spring St (West),0,2019
16/03/2019 0:00,Saturday,428,2597336,16,March,36,Queen St (West),0,2019
16/03/2019 0:00,Saturday,265,2597337,16,March,29,St Kilda Rd-Alexandra Gardens,0,2019
16/03/2019 0:00,Saturday,44,2597338,16,March,42,Grattan St-Swanston St (West),0,2019
16/03/2019 0:00,Saturday,33,2597339,16,March,43,Monash Rd-Swanston St (West),0,2019
16/03/2019 0:00,Saturday,29,2597340,16,March,44,Tin Alley-Swanston St (West),0,2019
16/03/2019 0:00,Saturday,604,2597341,16,March,35,Southbank,0,2019
16/03/2019 0:00,Saturday,24,2597342,16,March,46,Pelham St (S),0,2019
16/03/2019 0:00,Saturday,486,2597343,16,March,47,Melbourne Central-Elizabeth St (East),0,2019
16/03/2019 0:00,Saturday,53,2597344,16,March,48,QVM-Queen St (East),0,2019
16/03/2019 0:00,Saturday,82,2597345,16,March,49,QVM-Therry St (South),0,2019
16/03/2019 0:00,Saturday,75,2597346,16,March,50,Faraday St-Lygon St (West),0,2019
16/03/2019 0:00,Saturday,53,2597347,16,March,51,QVM-Franklin St (North),0,2019
16/03/2019 0:00,Saturday,326,2597348,16,March,52,Elizabeth St-Lonsdale St (South),0,2019
16/03/2019 0:00,Saturday,45,2597349,16,March,54,Lincoln-Swanston(West),0,2019
16/03/2019 0:00,Saturday,135,2597350,16,March,56,Lonsdale St - Elizabeth St (North),0,2019
16/03/2019 0:00,Saturday,74,2597351,16,March,57,Bourke St Bridge,0,2019
16/03/2019 0:00,Saturday,257,2597352,16,March,58,Bourke St - Spencer St (North),0,2019
16/03/2019 0:00,Saturday,444,2597353,16,March,59,Swanston St - RMIT Building 80,0,2019
16/03/2019 1:00,Saturday,587,2597354,16,March,4,Town Hall (West),1,2019
