date_time,sensor_id,hourly_counts,latitude,longitude,Day,time
2019-06-16 13:00:00,1,3813.0,-37.813494399999996,144.9651532,Sunday,13
2019-06-16 14:00:00,1,4207.0,-37.813494399999996,144.9651532,Sunday,14
2019-06-16 15:00:00,1,4121.0,-37.813494399999996,144.9651532,Sunday,15
2019-06-16 16:00:00,1,3952.0,-37.813494399999996,144.9651532,Sunday,16
2019-06-16 17:00:00,1,3374.0,-37.813494399999996,144.9651532,Sunday,17
2019-06-17 10:00:00,1,842.0,-37.813494399999996,144.9651532,Monday,10
2019-06-17 11:00:00,1,1422.0,-37.813494399999996,144.9651532,Monday,11
2019-06-17 12:00:00,1,2112.0,-37.813494399999996,144.9651532,Monday,12
2019-06-17 13:00:00,1,2100.0,-37.813494399999996,144.9651532,Monday,13
2019-06-17 14:00:00,1,2156.0,-37.813494399999996,144.9651532,Monday,14
2019-06-17 15:00:00,1,2458.0,-37.813494399999996,144.9651532,Monday,15
2019-06-17 16:00:00,1,2599.0,-37.813494399999996,144.9651532,Monday,16
2019-06-17 17:00:00,1,2422.0,-37.813494399999996,144.9651532,Monday,17
2019-06-18 10:00:00,1,1218.0,-37.813494399999996,144.9651532,Tuesday,10
2019-06-18 11:00:00,1,1781.0,-37.813494399999996,144.9651532,Tuesday,11
2019-06-18 12:00:00,1,2915.0,-37.813494399999996,144.9651532,Tuesday,12
2019-06-18 13:00:00,1,3364.0,-37.813494399999996,144.9651532,Tuesday,13
2019-06-18 14:00:00,1,2871.0,-37.813494399999996,144.9651532,Tuesday,14
2019-06-18 15:00:00,1,2826.0,-37.813494399999996,144.9651532,Tuesday,15
2019-06-18 16:00:00,1,2807.0,-37.813494399999996,144.9651532,Tuesday,16
2019-06-18 17:00:00,1,3159.0,-37.813494399999996,144.9651532,Tuesday,17
2019-06-19 10:00:00,1,1164.0,-37.813494399999996,144.9651532,Wednesday,10
2019-06-19 11:00:00,1,1950.0,-37.813494399999996,144.9651532,Wednesday,11
2019-06-19 12:00:00,1,3092.0,-37.813494399999996,144.9651532,Wednesday,12
2019-06-19 13:00:00,1,3522.0,-37.813494399999996,144.9651532,Wednesday,13
2019-06-19 14:00:00,1,2995.0,-37.813494399999996,144.9651532,Wednesday,14
2019-06-19 15:00:00,1,3052.0,-37.813494399999996,144.9651532,Wednesday,15
2019-06-19 16:00:00,1,3221.0,-37.813494399999996,144.9651532,Wednesday,16
2019-06-19 17:00:00,1,3508.0,-37.813494399999996,144.9651532,Wednesday,17
2019-06-20 10:00:00,1,1193.0,-37.813494399999996,144.9651532,Thursday,10
2019-06-20 11:00:00,1,1963.0,-37.813494399999996,144.9651532,Thursday,11
2019-06-20 12:00:00,1,3198.0,-37.813494399999996,144.9651532,Thursday,12
2019-06-20 13:00:00,1,3719.0,-37.813494399999996,144.9651532,Thursday,13
2019-06-20 14:00:00,1,2951.0,-37.813494399999996,144.9651532,Thursday,14
2019-06-20 15:00:00,1,3038.0,-37.813494399999996,144.9651532,Thursday,15
2019-06-20 16:00:00,1,3354.0,-37.813494399999996,144.9651532,Thursday,16
2019-06-20 17:00:00,1,3756.0,-37.813494399999996,144.9651532,Thursday,17
2019-06-21 10:00:00,1,1366.0,-37.813494399999996,144.9651532,Friday,10
2019-06-21 11:00:00,1,2101.0,-37.813494399999996,144.9651532,Friday,11
2019-06-21 12:00:00,1,3585.0,-37.813494399999996,144.9651532,Friday,12
2019-06-21 13:00:00,1,4007.0,-37.813494399999996,144.9651532,Friday,13
2019-06-21 14:00:00,1,3404.0,-37.813494399999996,144.9651532,Friday,14
2019-06-21 15:00:00,1,3275.0,-37.813494399999996,144.9651532,Friday,15
2019-06-21 16:00:00,1,3421.0,-37.813494399999996,144.9651532,Friday,16
2019-06-21 17:00:00,1,4114.0,-37.813494399999996,144.9651532,Friday,17
2019-06-22 10:00:00,1,1564.0,-37.813494399999996,144.9651532,Saturday,10
2019-06-22 11:00:00,1,2296.0,-37.813494399999996,144.9651532,Saturday,11
2019-06-22 12:00:00,1,3776.0,-37.813494399999996,144.9651532,Saturday,12
2019-06-22 13:00:00,1,4135.0,-37.813494399999996,144.9651532,Saturday,13
2019-06-22 14:00:00,1,3573.0,-37.813494399999996,144.9651532,Saturday,14
2019-06-22 15:00:00,1,3408.0,-37.813494399999996,144.9651532,Saturday,15
2019-06-22 16:00:00,1,3723.0,-37.813494399999996,144.9651532,Saturday,16
2019-06-22 17:00:00,1,4619.0,-37.813494399999996,144.9651532,Saturday,17
2019-06-23 10:00:00,1,1361.0,-37.813494399999996,144.9651532,Sunday,10
2019-06-23 11:00:00,1,2370.0,-37.813494399999996,144.9651532,Sunday,11
2019-06-23 12:00:00,1,3100.0,-37.813494399999996,144.9651532,Sunday,12
2019-06-23 13:00:00,1,3621.0,-37.813494399999996,144.9651532,Sunday,13
2019-06-23 14:00:00,1,3906.0,-37.813494399999996,144.9651532,Sunday,14
2019-06-23 15:00:00,1,4079.0,-37.813494399999996,144.9651532,Sunday,15
2019-06-23 16:00:00,1,4174.0,-37.813494399999996,144.9651532,Sunday,16
2019-06-23 17:00:00,1,3483.0,-37.813494399999996,144.9651532,Sunday,17
2019-06-24 10:00:00,1,1273.0,-37.813494399999996,144.9651532,Monday,10
2019-06-24 11:00:00,1,2104.0,-37.813494399999996,144.9651532,Monday,11
2019-06-24 12:00:00,1,2929.0,-37.813494399999996,144.9651532,Monday,12
2019-06-24 13:00:00,1,3116.0,-37.813494399999996,144.9651532,Monday,13
2019-06-24 14:00:00,1,3469.0,-37.813494399999996,144.9651532,Monday,14
2019-06-24 15:00:00,1,3744.0,-37.813494399999996,144.9651532,Monday,15
2019-06-24 16:00:00,1,3460.0,-37.813494399999996,144.9651532,Monday,16
2019-06-24 17:00:00,1,2923.0,-37.813494399999996,144.9651532,Monday,17
2019-06-25 10:00:00,1,1267.0,-37.813494399999996,144.9651532,Tuesday,10
2019-06-25 11:00:00,1,1848.0,-37.813494399999996,144.9651532,Tuesday,11
2019-06-25 12:00:00,1,3313.0,-37.813494399999996,144.9651532,Tuesday,12
2019-06-25 13:00:00,1,3628.0,-37.813494399999996,144.9651532,Tuesday,13
2019-06-25 14:00:00,1,3074.0,-37.813494399999996,144.9651532,Tuesday,14
2019-06-25 15:00:00,1,3013.0,-37.813494399999996,144.9651532,Tuesday,15
2019-06-25 16:00:00,1,3051.0,-37.813494399999996,144.9651532,Tuesday,16
2019-06-25 17:00:00,1,3257.0,-37.813494399999996,144.9651532,Tuesday,17
2019-06-26 10:00:00,1,1248.0,-37.813494399999996,144.9651532,Wednesday,10
2019-06-26 11:00:00,1,1806.0,-37.813494399999996,144.9651532,Wednesday,11
2019-06-26 12:00:00,1,3291.0,-37.813494399999996,144.9651532,Wednesday,12
2019-06-26 13:00:00,1,3696.0,-37.813494399999996,144.9651532,Wednesday,13
2019-06-26 14:00:00,1,3016.0,-37.813494399999996,144.9651532,Wednesday,14
2019-06-26 15:00:00,1,3046.0,-37.813494399999996,144.9651532,Wednesday,15
2019-06-26 16:00:00,1,3125.0,-37.813494399999996,144.9651532,Wednesday,16
2019-06-26 17:00:00,1,3350.0,-37.813494399999996,144.9651532,Wednesday,17
2019-06-27 10:00:00,1,1425.0,-37.813494399999996,144.9651532,Thursday,10
2019-06-27 11:00:00,1,1954.0,-37.813494399999996,144.9651532,Thursday,11
2019-06-27 12:00:00,1,3263.0,-37.813494399999996,144.9651532,Thursday,12
2019-06-27 13:00:00,1,3649.0,-37.813494399999996,144.9651532,Thursday,13
2019-06-27 14:00:00,1,2997.0,-37.813494399999996,144.9651532,Thursday,14
2019-06-27 15:00:00,1,3056.0,-37.813494399999996,144.9651532,Thursday,15
2019-06-27 16:00:00,1,3177.0,-37.813494399999996,144.9651532,Thursday,16
2019-06-27 17:00:00,1,3537.0,-37.813494399999996,144.9651532,Thursday,17
2019-06-28 10:00:00,1,1147.0,-37.813494399999996,144.9651532,Friday,10
2019-06-28 11:00:00,1,2001.0,-37.813494399999996,144.9651532,Friday,11
2019-06-28 12:00:00,1,3384.0,-37.813494399999996,144.9651532,Friday,12
2019-06-28 13:00:00,1,3641.0,-37.813494399999996,144.9651532,Friday,13
2019-06-28 14:00:00,1,3061.0,-37.813494399999996,144.9651532,Friday,14
2019-06-28 15:00:00,1,3010.0,-37.813494399999996,144.9651532,Friday,15
2019-06-28 16:00:00,1,3044.0,-37.813494399999996,144.9651532,Friday,16
2019-06-28 17:00:00,1,3509.0,-37.813494399999996,144.9651532,Friday,17
2019-06-29 10:00:00,1,1463.0,-37.813494399999996,144.9651532,Saturday,10
2019-06-29 11:00:00,1,2160.0,-37.813494399999996,144.9651532,Saturday,11
2019-06-29 12:00:00,1,3477.0,-37.813494399999996,144.9651532,Saturday,12
2019-06-29 13:00:00,1,4110.0,-37.813494399999996,144.9651532,Saturday,13
2019-06-29 14:00:00,1,3321.0,-37.813494399999996,144.9651532,Saturday,14
2019-06-29 15:00:00,1,3237.0,-37.813494399999996,144.9651532,Saturday,15
2019-06-29 16:00:00,1,3497.0,-37.813494399999996,144.9651532,Saturday,16
2019-06-29 17:00:00,1,4245.0,-37.813494399999996,144.9651532,Saturday,17
2019-06-30 10:00:00,1,1381.0,-37.813494399999996,144.9651532,Sunday,10
2019-06-30 11:00:00,1,2304.0,-37.813494399999996,144.9651532,Sunday,11
2019-06-30 12:00:00,1,2968.0,-37.813494399999996,144.9651532,Sunday,12
2019-06-30 13:00:00,1,3517.0,-37.813494399999996,144.9651532,Sunday,13
2019-06-30 14:00:00,1,3807.0,-37.813494399999996,144.9651532,Sunday,14
2019-06-30 15:00:00,1,3960.0,-37.813494399999996,144.9651532,Sunday,15
2019-06-30 16:00:00,1,3846.0,-37.813494399999996,144.9651532,Sunday,16
2019-06-30 17:00:00,1,3382.0,-37.813494399999996,144.9651532,Sunday,17
2019-07-01 10:00:00,1,1481.0,-37.813494399999996,144.9651532,Monday,10
2019-07-01 11:00:00,1,2073.0,-37.813494399999996,144.9651532,Monday,11
2019-07-01 12:00:00,1,3271.0,-37.813494399999996,144.9651532,Monday,12
2019-07-01 13:00:00,1,3525.0,-37.813494399999996,144.9651532,Monday,13
2019-07-01 14:00:00,1,2877.0,-37.813494399999996,144.9651532,Monday,14
2019-07-01 15:00:00,1,2773.0,-37.813494399999996,144.9651532,Monday,15
2019-07-01 16:00:00,1,2994.0,-37.813494399999996,144.9651532,Monday,16
2019-07-01 17:00:00,1,3265.0,-37.813494399999996,144.9651532,Monday,17
2019-07-02 10:00:00,1,1414.0,-37.813494399999996,144.9651532,Tuesday,10
2019-07-02 11:00:00,1,2112.0,-37.813494399999996,144.9651532,Tuesday,11
2019-07-02 12:00:00,1,3302.0,-37.813494399999996,144.9651532,Tuesday,12
2019-07-02 13:00:00,1,3591.0,-37.813494399999996,144.9651532,Tuesday,13
2019-07-02 14:00:00,1,2868.0,-37.813494399999996,144.9651532,Tuesday,14
2019-07-02 15:00:00,1,2822.0,-37.813494399999996,144.9651532,Tuesday,15
2019-07-02 16:00:00,1,2985.0,-37.813494399999996,144.9651532,Tuesday,16
2019-07-02 17:00:00,1,3142.0,-37.813494399999996,144.9651532,Tuesday,17
2019-07-03 10:00:00,1,1475.0,-37.813494399999996,144.9651532,Wednesday,10
2019-07-03 11:00:00,1,2172.0,-37.813494399999996,144.9651532,Wednesday,11
2019-07-03 12:00:00,1,3264.0,-37.813494399999996,144.9651532,Wednesday,12
2019-07-03 13:00:00,1,3691.0,-37.813494399999996,144.9651532,Wednesday,13
2019-07-03 14:00:00,1,3068.0,-37.813494399999996,144.9651532,Wednesday,14
2019-07-03 15:00:00,1,2734.0,-37.813494399999996,144.9651532,Wednesday,15
2019-07-03 16:00:00,1,2933.0,-37.813494399999996,144.9651532,Wednesday,16
2019-07-03 17:00:00,1,3526.0,-37.813494399999996,144.9651532,Wednesday,17
2019-07-04 10:00:00,1,1542.0,-37.813494399999996,144.9651532,Thursday,10
2019-07-04 11:00:00,1,1919.0,-37.813494399999996,144.9651532,Thursday,11
2019-07-04 12:00:00,1,3249.0,-37.813494399999996,144.9651532,Thursday,12
2019-07-04 13:00:00,1,3779.0,-37.813494399999996,144.9651532,Thursday,13
2019-07-04 14:00:00,1,2885.0,-37.813494399999996,144.9651532,Thursday,14
2019-07-04 15:00:00,1,2871.0,-37.813494399999996,144.9651532,Thursday,15
