,Census year,Block ID,Property ID,Base property ID,Street address,CLUE small area,Trading name,Industry (ANZSIC4) code,Industry (ANZSIC4) description,Seating type,Number of seats,Latitude,Longitude
348,2015,1101,108973,108973,85-161 Spencer Street,Docklands,Grains Galore Bakery & Kebabs,4512,Takeaway Food Services,Seats - Indoor,12,-37.81815358, 144.9523393
349,2015,1101,108973,108973,85-161 Spencer Street,Docklands,Red Rooster,4512,Takeaway Food Services,Seats - Indoor,24,-37.81815358, 144.9523393
350,2015,1101,108973,108973,85-161 Spencer Street,Docklands,Pie Face,4512,Takeaway Food Services,Seats - Indoor,17,-37.81815358, 144.9523393
351,2015,1101,108973,108973,85-161 Spencer Street,Docklands,Red Rooster 2,4512,Takeaway Food Services,Seats - Indoor,18,-37.81815358, 144.9523393
352,2015,1101,108973,108973,85-161 Spencer Street,Docklands,Sumo Salad,4512,Takeaway Food Services,Seats - Indoor,12,-37.81815358, 144.9523393
353,2015,1101,108973,108973,85-161 Spencer Street,Docklands,Spanish Doughnuts,4512,Takeaway Food Services,Seats - Indoor,20,-37.81815358, 144.9523393
354,2015,1101,110843,110843,163-261 Spencer Street,Docklands,Subway,4512,Takeaway Food Services,Seats - Indoor,18,-37.81501701, 144.951187
355,2015,1108,611366,611366,813-817 Bourke Street,Docklands,Suhara Sushi,4512,Takeaway Food Services,Seats - Indoor,9,-37.81993681, 144.9446836
356,2015,1103,599505,573403,744-770 Bourke Street,Docklands,Subway ,4512,Takeaway Food Services,Seats - Indoor,6,-37.81817241, 144.947217
357,2015,1103,599505,573403,744-770 Bourke Street,Docklands,Souvlaki Way ,4512,Takeaway Food Services,Seats - Indoor,20,-37.81817241, 144.947217
358,2015,1108,609480,609480,829-843 Bourke Street,Docklands,Breadtop Docklands,4512,Takeaway Food Services,Seats - Indoor,24,-37.82044558, 144.9434599
359,2015,1110,620312,593737,23-37 Star Crescent,Docklands,KFC,4512,Takeaway Food Services,Seats - Indoor,26,-37.81315031, 144.9378299
360,2015,1110,620312,593737,23-37 Star Crescent,Docklands,KFC,4512,Takeaway Food Services,Seats - Outdoor,22,-37.81315031, 144.9378299
361,2015,1110,620312,593737,23-37 Star Crescent,Docklands,Burger Monster,4512,Takeaway Food Services,Seats - Indoor,9,-37.81315031, 144.9378299
362,2015,1110,620312,593737,23-37 Star Crescent,Docklands,Burger Monster,4512,Takeaway Food Services,Seats - Outdoor,24,-37.81315031, 144.9378299
363,2015,651,107430,107430,2-12 Parliament Place,East Melbourne,Commune Pitstop ,4512,Takeaway Food Services,Seats - Outdoor,10,-37.81162322, 144.9757456
364,2015,613,593695,109643,158 Albert Street,East Melbourne,Kiwi Tribeca Fish Burger Bar,4512,Takeaway Food Services,Seats - Indoor,17,-37.81004657, 144.9856254
365,2015,607,110007,110007,80 Wellington Parade,East Melbourne,Nikko Sushi Noodle ,4512,Takeaway Food Services,Seats - Indoor,16,-37.81635606, 144.9873663
366,2015,607,110007,110007,80 Wellington Parade,East Melbourne,Nikko Sushi Noodle ,4512,Takeaway Food Services,Seats - Outdoor,6,-37.81635606, 144.9873663
367,2015,613,593695,109643,158 Albert Street,East Melbourne,Kiwi Tribeca Fish Burger Bar,4512,Takeaway Food Services,Seats - Outdoor,5,-37.81004657, 144.9856254
368,2015,607,110010,110010,76 Wellington Parade,East Melbourne,Eastbourne Deli,4512,Takeaway Food Services,Seats - Indoor,25,-37.81637751, 144.987555
369,2015,607,110010,110010,76 Wellington Parade,East Melbourne,Eastbourne Deli,4512,Takeaway Food Services,Seats - Outdoor,6,-37.81637751, 144.987555
370,2015,505,100508,100508,330-344 Arden Street,Kensington,Memphis Blues Cafe,4512,Takeaway Food Services,Seats - Indoor,8,-37.79900382, 144.9349411
371,2015,505,100508,100508,330-344 Arden Street,Kensington,Memphis Blues Cafe,4512,Takeaway Food Services,Seats - Outdoor,4,-37.79900382, 144.9349411
372,2015,524,106320,106320,497 Macaulay Road,Kensington,MacAulay's Charcol Chicken,4512,Takeaway Food Services,Seats - Indoor,8,-37.79455811, 144.9295071
373,2015,513,597960,597960,429-431 Macaulay Road,Kensington,Saha Thai Cafe,4512,Takeaway Food Services,Seats - Indoor,12,-37.79496478, 144.9324915
374,2015,2523,614831,614831,522 Macaulay Road,Kensington,Amania Indian Takeaway ,4512,Takeaway Food Services,Seats - Indoor,25,-37.79404907, 144.9286995
375,2015,571,602256,602256,320-386 Epsom Road,Kensington,Bamboo Garden,4512,Takeaway Food Services,Seats - Indoor,14,-37.78257294, 144.9155212
376,2015,2523,614821,614821,532-534 Macaulay Road,Kensington,Crust Gourmet Pizza Bar Kensington,4512,Takeaway Food Services,Seats - Indoor,6,-37.79401627, 144.9284337
377,2015,2523,614821,614821,532-534 Macaulay Road,Kensington,Crust Gourmet Pizza Bar Kensington,4512,Takeaway Food Services,Seats - Outdoor,8,-37.79401627, 144.9284337
378,2015,338,106799,106799,27-31 Munster Terrace,North Melbourne,Green Light Cafe & Sandwich Bar,4512,Takeaway Food Services,Seats - Indoor,6,-37.80328527, 144.9418165
379,2015,334,107956,107956,680-684 Queensberry Street,North Melbourne,Queensberry Lunch Bar,4512,Takeaway Food Services,Seats - Indoor,4,-37.80234575, 144.944795
380,2015,334,107956,107956,680-684 Queensberry Street,North Melbourne,Queensberry Lunch Bar,4512,Takeaway Food Services,Seats - Outdoor,2,-37.80234575, 144.944795
381,2015,326,104588,104588,38-48 Haines Street,North Melbourne,Pioneer Pizza A,4512,Takeaway Food Services,Seats - Indoor,12,-37.79823272, 144.9466965
382,2015,345,570824,570824,520-528 Victoria Street,North Melbourne,Kanoodles,4512,Takeaway Food Services,Seats - Indoor,10,-37.80474738, 144.9487135
383,2015,345,570824,570824,520-528 Victoria Street,North Melbourne,Kanoodles,4512,Takeaway Food Services,Seats - Outdoor,4,-37.80474738, 144.9487135
384,2015,345,570824,570824,520-528 Victoria Street,North Melbourne,Subway,4512,Takeaway Food Services,Seats - Indoor,12,-37.80474738, 144.9487135
385,2015,357,109825,109825,328-350 Victoria Street,North Melbourne,Melbourne Thai Cafe,4512,Takeaway Food Services,Seats - Indoor,10,-37.80542551, 144.9547634
386,2015,312,108271,108271,19 Reynolds Street,North Melbourne,Reynolds St Takeaway,4512,Takeaway Food Services,Seats - Indoor,4,-37.7972278, 144.9376573
387,2015,357,109824,109824,352-362 Victoria Street,North Melbourne,Little Africa,4512,Takeaway Food Services,Seats - Indoor,16,-37.80537801, 144.9543386
388,2015,377,103814,103814,47-59 Flemington Road,North Melbourne,Eat Pizza,4512,Takeaway Food Services,Seats - Outdoor,6,-37.7997297, 144.954319
389,2015,2392,617402,617402,11-41 Melrose Street,North Melbourne,Melrose Takeaway,4512,Takeaway Food Services,Seats - Outdoor,4,-37.79501722, 144.9414027
390,2015,326,104588,104588,38-48 Haines Street,North Melbourne,Snapperhead Fish And Chips,4512,Takeaway Food Services,Seats - Indoor,7,-37.79823272, 144.9466965
391,2015,326,104588,104588,38-48 Haines Street,North Melbourne,Lime Flower Thai Takeaway,4512,Takeaway Food Services,Seats - Indoor,10,-37.79823272, 144.9466965
392,2015,340,102788,102788,95 Dryburgh Street,North Melbourne,North Melbourne Takeaway & Snack Bar,4512,Takeaway Food Services,Seats - Indoor,12,-37.80428921, 144.9429106
393,2015,340,102788,102788,95 Dryburgh Street,North Melbourne,North Melbourne Takeaway & Snack Bar,4512,Takeaway Food Services,Seats - Outdoor,17,-37.80428921, 144.9429106
394,2015,2392,617402,617402,11-41 Melrose Street,North Melbourne,Melrose Takeaway,4512,Takeaway Food Services,Seats - Indoor,4,-37.79501722, 144.9414027
395,2015,345,103395,103395,11 Errol Street,North Melbourne,Topcatch Fish & Chippery,4512,Takeaway Food Services,Seats - Indoor,16,-37.80470159, 144.9490316
396,2015,345,103395,103395,11 Errol Street,North Melbourne,Topcatch Fish & Chippery,4512,Takeaway Food Services,Seats - Outdoor,12,-37.80470159, 144.9490316
397,2015,345,103408,103408,49 Errol Street,North Melbourne,Dong Xing Asian Food & Sushi Noodle Bar,4512,Takeaway Food Services,Seats - Indoor,8,-37.80386264, 144.9490414
398,2015,345,103408,103408,49 Errol Street,North Melbourne,Dong Xing Asian Food & Sushi Noodle Bar,4512,Takeaway Food Services,Seats - Outdoor,8,-37.80386264, 144.9490414
399,2015,346,103424,103424,97 Errol Street,North Melbourne,Fandango,4512,Takeaway Food Services,Seats - Indoor,12,-37.80260762, 144.9494062
400,2015,346,103424,103424,97 Errol Street,North Melbourne,Fandango,4512,Takeaway Food Services,Seats - Outdoor,4,-37.80260762, 144.9494062
401,2015,327,100112,100112,340-348 Abbotsford Street,North Melbourne,Papa Guiseppe Pizza & Pasta,4512,Takeaway Food Services,Seats - Indoor,16,-37.798728, 144.9465069
402,2015,327,100112,100112,340-348 Abbotsford Street,North Melbourne,Papa Guiseppe Pizza & Pasta,4512,Takeaway Food Services,Seats - Outdoor,4,-37.798728, 144.9465069
403,2015,345,103399,103399,27 Errol Street,North Melbourne,Ferguson Plarre Bakehouse,4512,Takeaway Food Services,Seats - Indoor,18,-37.80434881, 144.9490709
404,2015,345,103399,103399,27 Errol Street,North Melbourne,Ferguson Plarre Bakehouse,4512,Takeaway Food Services,Seats - Outdoor,6,-37.80434881, 144.9490709
405,2015,362,103246,103246,595A Elizabeth Street,North Melbourne,Kay'z Cafe,4512,Takeaway Food Services,Seats - Indoor,16,-37.80444251, 144.9581484
406,2015,362,103246,103246,595A Elizabeth Street,North Melbourne,Kay'z Cafe,4512,Takeaway Food Services,Seats - Outdoor,8,-37.80444251, 144.9581484
407,2015,319,106336,106336,98-166 Macaulay Road,North Melbourne,Cafe 99,4512,Takeaway Food Services,Seats - Indoor,30,-37.79717284, 144.9421193
408,2015,319,106336,106336,98-166 Macaulay Road,North Melbourne,Cafe 99,4512,Takeaway Food Services,Seats - Outdoor,13,-37.79717284, 144.9421193
409,2015,369,575151,575151,104-108 Errol Street,North Melbourne,Counter,4512,Takeaway Food Services,Seats - Outdoor,4,-37.80247547, 144.9500275
410,2015,354,103524,103524,16-18 Errol Street,North Melbourne,Crumbs Organic Bakehouse,4512,Takeaway Food Services,Seats - Indoor,10,-37.80471334, 144.9496466
411,2015,377,103814,103814,47-59 Flemington Road,North Melbourne,Eat Pizza,4512,Takeaway Food Services,Seats - Indoor,4,-37.7997297, 144.954319
412,2015,270,104468,104468,156-292 Grattan Street,Parkville,Pronto Pizza Bar,4512,Takeaway Food Services,Seats - Indoor,24,-37.79739836, 144.9612468
413,2015,270,104468,104468,156-292 Grattan Street,Parkville,Pronto Pizza Bar,4512,Takeaway Food Services,Seats - Outdoor,12,-37.79739836, 144.9612468
414,2015,270,104468,104468,156-292 Grattan Street,Parkville,Plush Fish,4512,Takeaway Food Services,Seats - Indoor,20,-37.79739836, 144.9612468
415,2015,270,104468,104468,156-292 Grattan Street,Parkville,Carte Crepes,4512,Takeaway Food Services,Seats - Indoor,30,-37.79739836, 144.9612468
416,2015,270,104468,104468,156-292 Grattan Street,Parkville,Ho Ho's Canteen,4512,Takeaway Food Services,Seats - Indoor,18,-37.79739836, 144.9612468
417,2015,270,104468,104468,156-292 Grattan Street,Parkville,Ho Ho's Canteen,4512,Takeaway Food Services,Seats - Outdoor,10,-37.79739836, 144.9612468
418,2015,270,104468,104468,156-292 Grattan Street,Parkville,Percys,4512,Takeaway Food Services,Seats - Outdoor,16,-37.79739836, 144.9612468
419,2015,270,104468,104468,156-292 Grattan Street,Parkville,House of Cards,4512,Takeaway Food Services,Seats - Indoor,20,-37.79739836, 144.9612468
420,2015,270,104468,104468,156-292 Grattan Street,Parkville,Professor Court Cafe,4512,Takeaway Food Services,Seats - Indoor,5,-37.79739836, 144.9612468
421,2015,270,104468,104468,156-292 Grattan Street,Parkville,Professor Court Cafe,4512,Takeaway Food Services,Seats - Outdoor,28,-37.79739836, 144.9612468
422,2015,802,575820,575820,1-9 Freshwater Place,Southbank,V P R Vietnamese Pork Roll,4512,Takeaway Food Services,Seats - Indoor,20,-37.82167834, 144.962154
423,2015,802,575820,575820,1-9 Freshwater Place,Southbank,The Yoghurt Club ,4512,Takeaway Food Services,Seats - Indoor,4,-37.82167834, 144.962154
424,2015,812,110355,110355,63-65 City Road,Southbank,The Beggar's Bowl,4512,Takeaway Food Services,Seats - Indoor,4,-37.82222503, 144.9658443
425,2015,812,110355,110355,63-65 City Road,Southbank,The Beggar's Bowl,4512,Takeaway Food Services,Seats - Outdoor,11,-37.82222503, 144.9658443
426,2015,753,110606,110380,3 Southgate Avenue,Southbank,Trampoline,4512,Takeaway Food Services,Seats - Indoor,28,-37.82066923, 144.9662623
427,2015,753,110606,110380,3 Southgate Avenue,Southbank,Trampoline,4512,Takeaway Food Services,Seats - Outdoor,10,-37.82066923, 144.9662623
428,2015,753,110606,110380,3 Southgate Avenue,Southbank,In A Rush,4512,Takeaway Food Services,Seats - Indoor,10,-37.82066923, 144.9662623
429,2015,812,110361,110361,89-91 City Road,Southbank,Southbank Noodle Box,4512,Takeaway Food Services,Seats - Indoor,8,-37.8225552, 144.9651132
430,2015,812,110361,110361,89-91 City Road,Southbank,Happy Bites,4512,Takeaway Food Services,Seats - Indoor,8,-37.8225552, 144.9651132
431,2015,741,110611,110611,101-111 Sturt Street,Southbank,ACCA Cafe,4512,Takeaway Food Services,Seats - Indoor,3,-37.82656258, 144.9671699
432,2015,741,110611,110611,101-111 Sturt Street,Southbank,ACCA Cafe,4512,Takeaway Food Services,Seats - Outdoor,6,-37.82656258, 144.9671699
433,2015,802,575820,575820,1-9 Freshwater Place,Southbank,Subway ,4512,Takeaway Food Services,Seats - Indoor,12,-37.82167834, 144.962154
434,2015,802,575820,575820,1-9 Freshwater Place,Southbank,Chelsini's ,4512,Takeaway Food Services,Seats - Indoor,10,-37.82167834, 144.962154
435,2015,802,575820,575820,1-9 Freshwater Place,Southbank,Blue Bag,4512,Takeaway Food Services,Seats - Indoor,30,-37.82167834, 144.962154
436,2015,804,110542,110484,20-30 Convention Centre Place,Southbank,Espresso Room,4512,Takeaway Food Services,Seats - Indoor,26,-37.82539976, 144.9523782
437,2015,760,108645,108645,517 St Kilda Road,Melbourne (Remainder),Locale Coffee,4512,Takeaway Food Services,Seats - Indoor,4,-37.84459479, 144.9793123
438,2015,760,108645,108645,517 St Kilda Road,Melbourne (Remainder),Locale Coffee,4512,Takeaway Food Services,Seats - Outdoor,9,-37.84459479, 144.9793123
439,2015,710,108625,108625,407B-407D St Kilda Road,Melbourne (Remainder),Subway,4512,Takeaway Food Services,Seats - Indoor,8,-37.836275, 144.9762096
440,2015,710,108625,108625,407B-407D St Kilda Road,Melbourne (Remainder),Subway,4512,Takeaway Food Services,Seats - Outdoor,6,-37.836275, 144.9762096
441,2015,724,108646,108646,519-539 St Kilda Road,Melbourne (Remainder),Spudbar @ Chevron,4512,Takeaway Food Services,Seats - Indoor,11,-37.8455379, 144.9798191
442,2015,724,108646,108646,519-539 St Kilda Road,Melbourne (Remainder),Spudbar @ Chevron,4512,Takeaway Food Services,Seats - Outdoor,14,-37.8455379, 144.9798191
443,2015,724,108646,108646,519-539 St Kilda Road,Melbourne (Remainder),Burger Edge,4512,Takeaway Food Services,Seats - Indoor,8,-37.8455379, 144.9798191
444,2015,724,108646,108646,519-539 St Kilda Road,Melbourne (Remainder),Burger Edge,4512,Takeaway Food Services,Seats - Outdoor,10,-37.8455379, 144.9798191
445,2015,502,105226,105226,207 Kensington Road,West Melbourne (Industrial),Degans,4512,Takeaway Food Services,Seats - Indoor,30,-37.80087211, 144.9165074
446,2015,1005,108797,108797,93-119 Sims Street,West Melbourne (Industrial),Riverside Takeaway,4512,Takeaway Food Services,Seats - Outdoor,8,-37.80395149, 144.9108259
447,2015,1006,642756,642756,410 Footscray Road,West Melbourne (Industrial),Port Diner,4512,Takeaway Food Services,Seats - Indoor,22,-37.808954, 144.934267
448,2015,1007,102187,102187,90-98 Coode Road,West Melbourne (Industrial),Teresa's Cafe,4512,Takeaway Food Services,Seats - Indoor,3,-37.81121063, 144.9223483
449,2015,1007,102187,102187,90-98 Coode Road,West Melbourne (Industrial),Teresa's Cafe,4512,Takeaway Food Services,Seats - Outdoor,10,-37.81121063, 144.9223483
450,2015,430,108864,108864,505-507 Spencer Street,West Melbourne (Residential),Yan's Cafe ,4512,Takeaway Food Services,Seats - Indoor,10,-37.80883465, 144.9486329
451,2015,435,109682,109682,173-181 Victoria Street,West Melbourne (Residential),Mr Lee ,4512,Takeaway Food Services,Seats - Indoor,25,-37.80606639, 144.9556037
452,2015,435,109682,109682,173-181 Victoria Street,West Melbourne (Residential),Yummy Yummy,4512,Takeaway Food Services,Seats - Indoor,9,-37.80606639, 144.9556037
453,2015,435,109682,109682,173-181 Victoria Street,West Melbourne (Residential),Yummy Yummy,4512,Takeaway Food Services,Seats - Outdoor,4,-37.80606639, 144.9556037
454,2015,430,108862,108862,499-501 Spencer Street,West Melbourne (Residential),Pizza Max ,4512,Takeaway Food Services,Seats - Outdoor,6,-37.80894762, 144.9487028
455,2015,415,104762,104762,72 Hawke Street,West Melbourne (Residential),Hawke St Foodstore,4512,Takeaway Food Services,Seats - Indoor,20,-37.8080043, 144.945578
456,2015,415,104762,104762,72 Hawke Street,West Melbourne (Residential),Hawke St Foodstore,4512,Takeaway Food Services,Seats - Outdoor,8,-37.8080043, 144.945578
457,2015,91,105325,105325,369-379 King Street,West Melbourne (Residential),Rice Too Asian Cuisine,4512,Takeaway Food Services,Seats - Indoor,10,-37.81166257, 144.9532514
458,2015,432,108443,108443,42-50 Rosslyn Street,West Melbourne (Residential),The Servery,4512,Takeaway Food Services,Seats - Indoor,34,-37.80739774, 144.9525725
459,2015,432,108443,108443,42-50 Rosslyn Street,West Melbourne (Residential),The Servery,4512,Takeaway Food Services,Seats - Outdoor,6,-37.80739774, 144.9525725
