Census year,Block ID,Property ID,Base property ID,Street address,CLUE small area,Dwelling type,Dwelling number,x coordinate,y coordinate,Location
2017,223,106287,106287,6-10 MacArthur Place North,Carlton,House/Townhouse,3,144.9724231,-37.79807422,"(-37.79807422, 144.9724231)"
2017,857,100281,100281,46 Airlie Street,South Yarra,House/Townhouse,1,144.9872111,-37.83182307,"(-37.83182307, 144.9872111)"
2017,928,608393,608393,10 Sauvage Street,Parkville,House/Townhouse,1,144.9414602,-37.77675823,"(-37.77675823, 144.9414602)"
2017,332,629483,629483,42 Provost Street,North Melbourne,House/Townhouse,1,144.946752,-37.80177762,"(-37.80177762, 144.946752)"
2017,914,103776,103776,63 Fitzgibbon Street,Parkville,House/Townhouse,1,144.9565908,-37.7947982,"(-37.7947982, 144.9565908)"
2017,2544,615408,615408,95-97 Lambeth Street,Kensington,House/Townhouse,1,144.9341079,-37.79246473,"(-37.79246473, 144.9341079)"
2017,560,110158,110158,31-35 Willis Street,Kensington,House/Townhouse,1,144.9184546,-37.79308755,"(-37.79308755, 144.9184546)"
2017,424,101920,101920,25 Chetwynd Street,West Melbourne (Residential),House/Townhouse,1,144.9518736,-37.80580978,"(-37.80580978, 144.9518736)"
2017,302,102294,102294,17 Curran Street,North Melbourne,House/Townhouse,1,144.9435951,-37.79269909,"(-37.79269909, 144.9435951)"
2017,327,104580,104580,49-53 Haines Street,North Melbourne,Residential Apartments,24,144.9474492,-37.79896776,"(-37.79896776, 144.9474492)"
2017,868,107801,107801,571-573 Punt Road,South Yarra,Residential Apartments,3,144.9854983,-37.84176868,"(-37.84176868, 144.9854983)"
2017,1109,632889,632889,126 Newquay Promenade,Docklands,House/Townhouse,1,144.9379125,-37.81621247,"(-37.81621247, 144.9379125)"
2017,208,101658,101658,336 Cardigan Street,Carlton,House/Townhouse,1,144.9663947,-37.79675692,"(-37.79675692, 144.9663947)"
2017,202,105283,105283,75 Keppel Street,Carlton,House/Townhouse,1,144.9656071,-37.79507725,"(-37.79507725, 144.9656071)"
2017,352,101814,101814,55 Chapman Street,North Melbourne,House/Townhouse,1,144.9485924,-37.79682828,"(-37.79682828, 144.9485924)"
2017,210,106163,106163,397-399 Lygon Street,Carlton,House/Townhouse,1,144.9676097,-37.79522375,"(-37.79522375, 144.9676097)"
2017,857,100266,100266,35-37 Airlie Street,South Yarra,House/Townhouse,1,144.9867136,-37.83202608,"(-37.83202608, 144.9867136)"
2017,902,108523,108523,543 Royal Parade,Parkville,House/Townhouse,1,144.9594878,-37.77940029,"(-37.77940029, 144.9594878)"
2017,856,102530,102530,216-218 Domain Road,South Yarra,Residential Apartments,3,144.9845371,-37.83409869,"(-37.83409869, 144.9845371)"
2017,1109,632888,632888,124 Newquay Promenade,Docklands,House/Townhouse,1,144.9379826,-37.81618582,"(-37.81618582, 144.9379826)"
2017,2511,617921,617921,72 Market Street,Kensington,House/Townhouse,1,144.9255292,-37.79051554,"(-37.79051554, 144.9255292)"
2017,431,108939,108939,502 Spencer Street,West Melbourne (Residential),House/Townhouse,1,144.9491279,-37.8085772,"(-37.8085772, 144.9491279)"
2017,857,108341,108341,22-30 The Righi,South Yarra,Residential Apartments,12,144.986558,-37.83278125,"(-37.83278125, 144.986558)"
2017,857,107827,107827,893-915 Punt Road,South Yarra,House/Townhouse,1,144.9872284,-37.83336319,"(-37.83336319, 144.9872284)"
2017,543,110976,110976,15 Matthews Mews,Kensington,House/Townhouse,1,144.9209421,-37.79487143,"(-37.79487143, 144.9209421)"
2017,522,110225,110225,32 Wolseley Parade,Kensington,House/Townhouse,1,144.9293054,-37.79594389,"(-37.79594389, 144.9293054)"
2017,238,107130,107130,47 Owen Street,Carlton,House/Townhouse,1,144.972884,-37.80069419,"(-37.80069419, 144.972884)"
2017,551,107564,107564,20 Peppercorn Walk,Kensington,House/Townhouse,1,144.9225012,-37.79222633,"(-37.79222633, 144.9225012)"
2017,605,104939,104939,45 Hotham Street,East Melbourne,House/Townhouse,1,144.9889444,-37.81485065,"(-37.81485065, 144.9889444)"
2017,564,109177,109177,31-33 Stockmans Way,Kensington,House/Townhouse,1,144.9221956,-37.79162026,"(-37.79162026, 144.9221956)"
2017,406,106591,106591,67 Miller Street,West Melbourne (Residential),House/Townhouse,1,144.9454785,-37.80593435,"(-37.80593435, 144.9454785)"
2017,2513,615227,615227,46 Epsom Road,Kensington,House/Townhouse,1,144.9261376,-37.79204082,"(-37.79204082, 144.9261376)"
2017,773,627696,627696,9 Foundry Way,Docklands,House/Townhouse,1,144.9377764,-37.82269847,"(-37.82269847, 144.9377764)"
2017,2512,617836,617836,2 Watsons Walk,Kensington,House/Townhouse,1,144.9249956,-37.79089655,"(-37.79089655, 144.9249956)"
2017,231,109053,109053,51 Station Street,Carlton,House/Townhouse,1,144.9739095,-37.79631664,"(-37.79631664, 144.9739095)"
2017,907,100627,100627,28-32 The Avenue,Parkville,House/Townhouse,1,144.9574262,-37.78778852,"(-37.78778852, 144.9574262)"
2017,246,588909,588909,10-12 Argyle Place North,Carlton,House/Townhouse,4,144.9662289,-37.80172918,"(-37.80172918, 144.9662289)"
2017,2389,624236,624236,3 Smyth Mews,North Melbourne,House/Townhouse,1,144.9413029,-37.79305065,"(-37.79305065, 144.9413029)"
2017,861,523775,523775,30 Millswyn Street,South Yarra,House/Townhouse,1,144.9804751,-37.83674444,"(-37.83674444, 144.9804751)"
2017,370,103490,103490,154 Errol Street,North Melbourne,House/Townhouse,1,144.9502337,-37.8014282,"(-37.8014282, 144.9502337)"
2017,2546,615352,615352,62 Barnett Street,Kensington,House/Townhouse,1,144.9318391,-37.79324524,"(-37.79324524, 144.9318391)"
2017,922,104178,104178,72 Gatehouse Street,Parkville,House/Townhouse,1,144.9533805,-37.79521183,"(-37.79521183, 144.9533805)"
2017,348,597961,597961,35 O'Shanassy Street,North Melbourne,House/Townhouse,1,144.9494777,-37.8004516,"(-37.8004516, 144.9494777)"
2017,560,102252,102252,49 The Crescent,Kensington,House/Townhouse,1,144.9189156,-37.79371165,"(-37.79371165, 144.9189156)"
2017,657,101083,101083,24-26 Berry Street,East Melbourne,House/Townhouse,1,144.9889413,-37.8186824,"(-37.8186824, 144.9889413)"
2017,928,608446,608446,14 Bunjil Way,Parkville,House/Townhouse,1,144.9407504,-37.78036168,"(-37.78036168, 144.9407504)"
2017,531,111113,111113,2-4 Sambell Street,Kensington,House/Townhouse,1,144.9225104,-37.79545989,"(-37.79545989, 144.9225104)"
2017,234,103060,103060,37 Elgin Street,Carlton,House/Townhouse,1,144.9734573,-37.79807283,"(-37.79807283, 144.9734573)"
2017,562,110840,110840,5 Halford Lane,Kensington,House/Townhouse,1,144.9208671,-37.79151721,"(-37.79151721, 144.9208671)"
2017,547,100941,100941,16 Bayswater Road,Kensington,House/Townhouse,1,144.9247667,-37.79252405,"(-37.79252405, 144.9247667)"
2017,2543,615724,615724,77 Collett Street,Kensington,House/Townhouse,1,144.9332609,-37.79258382,"(-37.79258382, 144.9332609)"
2017,435,101565,101565,62 Capel Street,West Melbourne (Residential),House/Townhouse,1,144.9552897,-37.80669799,"(-37.80669799, 144.9552897)"
2017,603,102407,102407,8 Darling Street,East Melbourne,House/Townhouse,1,144.9899972,-37.81322924,"(-37.81322924, 144.9899972)"
2017,910,102436,102436,20 Degraves Street,Parkville,House/Townhouse,1,144.9572822,-37.79337979,"(-37.79337979, 144.9572822)"
2017,346,107852,107852,24 Purcell Street,North Melbourne,House/Townhouse,1,144.9487741,-37.80208602,"(-37.80208602, 144.9487741)"
2017,429,109018,109018,183-185 Stanley Street,West Melbourne (Residential),House/Townhouse,2,144.9462378,-37.810271,"(-37.810271, 144.9462378)"
2017,2532,615583,615583,27 Collett Street,Kensington,House/Townhouse,1,144.9338317,-37.7896258,"(-37.7896258, 144.9338317)"
2017,559,580969,580969,2-4 Rourke Lane,Kensington,House/Townhouse,1,144.9173546,-37.79292385,"(-37.79292385, 144.9173546)"
2017,227,101445,101445,197 Canning Street,Carlton,House/Townhouse,1,144.9732338,-37.7939283,"(-37.7939283, 144.9732338)"
2017,111,102946,102946,13-25 Dudley Street,West Melbourne (Residential),Residential Apartments,17,144.951835,-37.80981381,"(-37.80981381, 144.951835)"
2017,53,110145,110145,170-176 William Street,Melbourne (CBD),Residential Apartments,35,144.9582309,-37.81492637,"(-37.81492637, 144.9582309)"
2017,853,100392,100392,25 Alexandra Avenue,South Yarra,Residential Apartments,6,144.9863371,-37.82949245,"(-37.82949245, 144.9863371)"
2017,2505,618054,618054,9 Serong Street,Kensington,House/Townhouse,1,144.9255961,-37.7884155,"(-37.7884155, 144.9255961)"
2017,87,516675,516675,52-54 Hayward Lane,Melbourne (CBD),House/Townhouse,1,144.9671146,-37.80938448,"(-37.80938448, 144.9671146)"
2017,347,103436,103436,141 Errol Street,North Melbourne,House/Townhouse,1,144.9495194,-37.80155998,"(-37.80155998, 144.9495194)"
2017,558,110827,110827,55 Francis Lane,Kensington,House/Townhouse,1,144.9181362,-37.79403987,"(-37.79403987, 144.9181362)"
2017,2512,617838,617838,4 Watsons Walk,Kensington,House/Townhouse,1,144.9248787,-37.79096625,"(-37.79096625, 144.9248787)"
2017,922,104179,104179,70 Gatehouse Street,Parkville,House/Townhouse,1,144.953332,-37.79524831,"(-37.79524831, 144.953332)"
2017,333,107736,107736,13 Provost Street,North Melbourne,House/Townhouse,1,144.94731,-37.80222343,"(-37.80222343, 144.94731)"
2017,2508,618343,618343,14-24 Deveney Street,Kensington,House/Townhouse,19,144.9277598,-37.78874215,"(-37.78874215, 144.9277598)"
2017,2522,616916,616916,93 McConnell Street,Kensington,House/Townhouse,1,144.9291805,-37.7930341,"(-37.7930341, 144.9291805)"
2017,380,103828,103828,121 Flemington Road,North Melbourne,House/Townhouse,1,144.9512696,-37.79720908,"(-37.79720908, 144.9512696)"
2017,229,101480,101480,146 Canning Street,Carlton,House/Townhouse,1,144.9736669,-37.79500022,"(-37.79500022, 144.9736669)"
2017,510,103045,103045,163 Eastwood Street,Kensington,House/Townhouse,1,144.9318473,-37.79599305,"(-37.79599305, 144.9318473)"
2017,520,589627,589627,4-12 Derby Street,Kensington,House/Townhouse,5,144.9263608,-37.79535006,"(-37.79535006, 144.9263608)"
2017,255,111305,111305,138 Queensberry Street,Carlton,Residential Apartments,1,144.9642948,-37.80444614,"(-37.80444614, 144.9642948)"
2017,2514,615881,615881,63A Market Street,Kensington,House/Townhouse,1,144.9266169,-37.79046339,"(-37.79046339, 144.9266169)"
2017,517,109458,109458,82 Tennyson Street,Kensington,House/Townhouse,1,144.9282818,-37.79874059,"(-37.79874059, 144.9282818)"
2017,95,105986,105986,42-44 Little La Trobe Street,Melbourne (CBD),Residential Apartments,4,144.962331,-37.80927192,"(-37.80927192, 144.962331)"
2017,427,580237,580237,180 Stanley Street,West Melbourne (Residential),House/Townhouse,2,144.946922,-37.80929315,"(-37.80929315, 144.946922)"
2017,927,106398,106398,77 Manningham Street,Parkville,House/Townhouse,1,144.9415493,-37.78584837,"(-37.78584837, 144.9415493)"
2017,552,110068,110068,80 Westbourne Road,Kensington,House/Townhouse,1,144.9221636,-37.79291463,"(-37.79291463, 144.9221636)"
2017,202,107152,107152,8-10 Palmerston Place,Carlton,House/Townhouse,1,144.9658112,-37.79563264,"(-37.79563264, 144.9658112)"
2017,516,111375,111375,63 Derby Street,Kensington,House/Townhouse,1,144.9294141,-37.79797706,"(-37.79797706, 144.9294141)"
2017,2541,614954,614954,34 Barnett Street,Kensington,House/Townhouse,1,144.9320544,-37.79192083,"(-37.79192083, 144.9320544)"
2017,556,558323,558323,21 Speakmen Street,Kensington,House/Townhouse,1,144.917906,-37.79462921,"(-37.79462921, 144.917906)"
2017,913,107331,107331,78-80 Park Drive,Parkville,House/Townhouse,2,144.9557198,-37.79463242,"(-37.79463242, 144.9557198)"
2017,609,104320,104320,75-77 Gipps Street,East Melbourne,Residential Apartments,4,144.9878969,-37.81349928,"(-37.81349928, 144.9878969)"
2017,223,103085,103085,107 Elgin Street,Carlton,House/Townhouse,1,144.9711256,-37.79776979,"(-37.79776979, 144.9711256)"
2017,861,106067,106067,42-44 Little Park Street,South Yarra,House/Townhouse,1,144.9807359,-37.83631968,"(-37.83631968, 144.9807359)"
2017,414,104765,104765,62-66 Hawke Street,West Melbourne (Residential),House/Townhouse,2,144.9458978,-37.80773638,"(-37.80773638, 144.9458978)"
2017,928,612433,612433,44 Strickland Road,Parkville,House/Townhouse,1,144.9402569,-37.77696937,"(-37.77696937, 144.9402569)"
2017,336,102819,102819,211 Dryburgh Street,North Melbourne,House/Townhouse,1,144.9433726,-37.80142239,"(-37.80142239, 144.9433726)"
2017,604,104854,104854,1153 Hoddle Street,East Melbourne,House/Townhouse,1,144.9902824,-37.8140407,"(-37.8140407, 144.9902824)"
2017,331,100665,100665,14 Baillie Street,North Melbourne,House/Townhouse,1,144.9473771,-37.80126423,"(-37.80126423, 144.9473771)"
2017,423,109716,109716,349-351 Victoria Street,West Melbourne (Residential),House/Townhouse,1,144.9497885,-37.80539346,"(-37.80539346, 144.9497885)"
2017,334,105805,105805,1-7 Little Lothian Street North,North Melbourne,House/Townhouse,4,144.9449443,-37.80202429,"(-37.80202429, 144.9449443)"
2017,2525,614735,614735,107 Eastwood Street,Kensington,House/Townhouse,1,144.9307481,-37.79236679,"(-37.79236679, 144.9307481)"
2017,928,608445,608445,16 Bunjil Way,Parkville,House/Townhouse,1,144.9407296,-37.78025858,"(-37.78025858, 144.9407296)"
2017,221,101398,101398,7 Canning Street,Carlton,House/Townhouse,2,144.9721116,-37.80054439,"(-37.80054439, 144.9721116)"
2017,918,106763,106763,69 Morrah Street,Parkville,House/Townhouse,1,144.9551148,-37.7957645,"(-37.7957645, 144.9551148)"
2017,355,105994,105994,19-21 Little Leveson Street,North Melbourne,House/Townhouse,2,144.951489,-37.80438947,"(-37.80438947, 144.951489)"
2017,913,106772,106772,52 Morrah Street,Parkville,Residential Apartments,1,144.9556719,-37.79525038,"(-37.79525038, 144.9556719)"
2017,858,109506,109506,184W-186W Toorak Road,South Yarra,Residential Apartments,4,144.9862552,-37.8380422,"(-37.8380422, 144.9862552)"
2017,84,104556,104556,23-25 Guildford Lane,Melbourne (CBD),House/Townhouse,1,144.9601607,-37.81132809,"(-37.81132809, 144.9601607)"
2017,556,573371,573371,9 Reynolds Lane,Kensington,House/Townhouse,1,144.9181152,-37.7947836,"(-37.7947836, 144.9181152)"
2017,380,106830,106830,3 Murphy Street,North Melbourne,House/Townhouse,1,144.9511974,-37.79770633,"(-37.79770633, 144.9511974)"
2017,543,110280,110280,21-23 Flockhart Street,Kensington,House/Townhouse,1,144.9210682,-37.79458527,"(-37.79458527, 144.9210682)"
2017,355,107908,107908,463 Queensberry Street,North Melbourne,House/Townhouse,1,144.9520065,-37.80355778,"(-37.80355778, 144.9520065)"
2017,548,110304,110304,1 Rogan Lane,Kensington,House/Townhouse,1,144.9232099,-37.79211746,"(-37.79211746, 144.9232099)"
2017,409,105084,105084,108-116 Ireland Street,West Melbourne (Residential),Residential Apartments,42,144.9425998,-37.80626814,"(-37.80626814, 144.9425998)"
2017,2389,624199,624199,22A Mark Street,North Melbourne,House/Townhouse,1,144.9411355,-37.79373411,"(-37.79373411, 144.9411355)"
2017,371,103483,103483,170-172 Errol Street,North Melbourne,House/Townhouse,1,144.9503189,-37.80077963,"(-37.80077963, 144.9503189)"
2017,546,100933,100933,38 Bayswater Road,Kensington,House/Townhouse,1,144.9239403,-37.79307193,"(-37.79307193, 144.9239403)"
2017,318,108701,108701,52-54 Shiel Street,North Melbourne,House/Townhouse,1,144.9427595,-37.79634822,"(-37.79634822, 144.9427595)"
2017,237,100827,100827,2-4 Barrup Street,Carlton,House/Townhouse,1,144.9738282,-37.80046558,"(-37.80046558, 144.9738282)"
2017,406,108914,108914,616 Spencer Street,West Melbourne (Residential),House/Townhouse,1,144.9460893,-37.80636875,"(-37.80636875, 144.9460893)"
2017,529,556147,556147,92-94 Fairbairn Drive,Kensington,House/Townhouse,1,144.919791,-37.79723584,"(-37.79723584, 144.919791)"
2017,2546,615289,615289,145 Rankins Road,Kensington,House/Townhouse,1,144.931405,-37.7934975,"(-37.7934975, 144.931405)"
2017,568,104228,104228,34 Gilbertson Walk,Kensington,House/Townhouse,1,144.921872,-37.79112422,"(-37.79112422, 144.921872)"
2017,862,104925,104925,24 Hope Street,South Yarra,House/Townhouse,1,144.9794129,-37.83663091,"(-37.83663091, 144.9794129)"
2017,518,101974,101974,3 Childers Street,Kensington,House/Townhouse,1,144.926928,-37.79940787,"(-37.79940787, 144.926928)"
2017,773,637429,637429,126 Lorimer Street,Docklands,House/Townhouse,1,144.9396771,-37.82332473,"(-37.82332473, 144.9396771)"
2017,435,102977,102977,4 Dudley Street,West Melbourne (Residential),House/Townhouse,1,144.9552181,-37.80820689,"(-37.80820689, 144.9552181)"
2017,538,109433,109433,5-7 Tankard Street,Kensington,House/Townhouse,1,144.9200416,-37.79594437,"(-37.79594437, 144.9200416)"
2017,2539,614635,614635,7 Scarborough Place,Kensington,House/Townhouse,1,144.9346025,-37.79138565,"(-37.79138565, 144.9346025)"
2017,858,109502,109502,22-24 Tivoli Place,South Yarra,Residential Apartments,6,144.9861416,-37.8355437,"(-37.8355437, 144.9861416)"
2017,2543,615722,615722,73 Collett Street,Kensington,House/Townhouse,1,144.9332836,-37.79246718,"(-37.79246718, 144.9332836)"
2017,862,106622,106622,25-29 Millswyn Street,South Yarra,Residential Apartments,7,144.9797993,-37.83667106,"(-37.83667106, 144.9797993)"
2017,859,106458,106458,44-48 Marne Street,South Yarra,House/Townhouse,1,144.984437,-37.83553548,"(-37.83553548, 144.984437)"
2017,406,106569,106569,15 Miller Street,West Melbourne (Residential),House/Townhouse,1,144.9469624,-37.8061269,"(-37.8061269, 144.9469624)"
2017,922,107268,107268,81-83 Park Drive,Parkville,House/Townhouse,1,144.9540932,-37.79562258,"(-37.79562258, 144.9540932)"
2017,923,104146,104146,160 Gatehouse Street,Parkville,House/Townhouse,1,144.9555313,-37.79350251,"(-37.79350251, 144.9555313)"
2017,545,100920,100920,76 Bayswater Road,Kensington,House/Townhouse,1,144.9226315,-37.79375299,"(-37.79375299, 144.9226315)"
2017,220,108259,108259,36 Rathdowne Street,Carlton,House/Townhouse,1,144.9704117,-37.79968174,"(-37.79968174, 144.9704117)"
2017,343,103351,103351,66 Elm Street,North Melbourne,House/Townhouse,1,144.9460916,-37.8034477,"(-37.8034477, 144.9460916)"
2017,617,104267,104267,190A George Street,East Melbourne,House/Townhouse,1,144.9838458,-37.81484746,"(-37.81484746, 144.9838458)"
2017,332,100652,100652,51 Baillie Street,North Melbourne,House/Townhouse,1,144.9464807,-37.80154599,"(-37.80154599, 144.9464807)"
2017,617,104271,104271,184 George Street,East Melbourne,House/Townhouse,1,144.9842551,-37.81482778,"(-37.81482778, 144.9842551)"
2017,221,100762,100762,131 Barkly Street,Carlton,House/Townhouse,1,144.9713525,-37.80037495,"(-37.80037495, 144.9713525)"
2017,201,667321,105288,106 Keppel Street,Carlton,Residential Apartments,1,144.9658317,-37.79420767,"(-37.79420767, 144.9658317)"
2017,377,568407,568407,64 Courtney Street,North Melbourne,House/Townhouse,1,144.9527895,-37.80070595,"(-37.80070595, 144.9527895)"
2017,206,102571,102571,70 Dorrit Street,Carlton,House/Townhouse,1,144.9666259,-37.79902872,"(-37.79902872, 144.9666259)"
2017,228,106885,106885,56 Neill Street,Carlton,House/Townhouse,1,144.9725948,-37.79360226,"(-37.79360226, 144.9725948)"
2017,326,104589,106681,36 Haines Street,North Melbourne,Residential Apartments,4,144.94771,-37.79803686,"(-37.79803686, 144.94771)"
2017,562,106845,106845,24 Musgrove Mews,Kensington,House/Townhouse,1,144.9203853,-37.79149971,"(-37.79149971, 144.9203853)"
2017,605,108783,108783,76 Simpson Street,East Melbourne,House/Townhouse,1,144.988477,-37.8147123,"(-37.8147123, 144.988477)"
2017,2389,617538,617538,61-89 Melrose Street,North Melbourne,House/Townhouse,27,144.9415949,-37.79356898,"(-37.79356898, 144.9415949)"
2017,229,101464,101464,184 Canning Street,Carlton,House/Townhouse,1,144.9738523,-37.79414686,"(-37.79414686, 144.9738523)"
2017,2538,616141,616141,63-71 Lambeth Street,Kensington,House/Townhouse,5,144.9344022,-37.79107223,"(-37.79107223, 144.9344022)"
2017,532,108312,108312,54 The Ridgeway,Kensington,House/Townhouse,1,144.9245831,-37.79468184,"(-37.79468184, 144.9245831)"
2017,418,108364,108364,212-218 Roden Street,West Melbourne (Residential),Residential Apartments,6,144.9452177,-37.80940192,"(-37.80940192, 144.9452177)"
2017,552,110287,110287,28 Crichton Lane,Kensington,House/Townhouse,1,144.9216611,-37.79262799,"(-37.79262799, 144.9216611)"
2017,2525,614707,614707,93-97 Eastwood Street,Kensington,Residential Apartments,9,144.9307068,-37.79206092,"(-37.79206092, 144.9307068)"
2017,917,101017,101017,20 Benjamin Street,Parkville,House/Townhouse,1,144.955802,-37.79621952,"(-37.79621952, 144.955802)"
2017,862,104897,104897,120 Hope Street,South Yarra,House/Townhouse,1,144.9799184,-37.83454286,"(-37.83454286, 144.9799184)"
2017,224,107164,107164,85 Palmerston Street,Carlton,House/Townhouse,1,144.9721024,-37.7966917,"(-37.7966917, 144.9721024)"
2017,863,108616,108616,321-369 St Kilda Road,Melbourne (Remainder),Residential Apartments,1,144.9763157,-37.83406309,"(-37.83406309, 144.9763157)"
2017,212,111335,106170,570 Lygon Street,Carlton,Student Apartments,135,144.9691265,-37.79315689,"(-37.79315689, 144.9691265)"
2017,609,107673,107673,102 Powlett Street,East Melbourne,House/Townhouse,1,144.9860721,-37.81343817,"(-37.81343817, 144.9860721)"
2017,656,109989,109989,153-155 Wellington Parade South,East Melbourne,Residential Apartments,2,144.9795714,-37.81676291,"(-37.81676291, 144.9795714)"
2017,214,102688,102688,365-369 Drummond Street,Carlton,Residential Apartments,4,144.9687984,-37.79697491,"(-37.79697491, 144.9687984)"
2017,227,101877,101877,11 Charles Street,Carlton,House/Townhouse,1,144.9724212,-37.79450117,"(-37.79450117, 144.9724212)"
2017,2526,615028,615028,14 Mulgrave Street,Kensington,House/Townhouse,1,144.9310237,-37.790853,"(-37.790853, 144.9310237)"
2017,2521,615259,615259,63 McCracken Street,Kensington,House/Townhouse,1,144.9280612,-37.79233724,"(-37.79233724, 144.9280612)"
2017,25,109266,109266,67-73 Swanston Street,Melbourne (CBD),Residential Apartments,1,144.9664899,-37.81603393,"(-37.81603393, 144.9664899)"
2017,351,588813,588813,243-247 Errol Street,North Melbourne,House/Townhouse,1,144.9501165,-37.79836883,"(-37.79836883, 144.9501165)"
2017,859,109871,109871,29-35 Walsh Street,South Yarra,Residential Apartments,20,144.9845747,-37.83721438,"(-37.83721438, 144.9845747)"
2017,377,633355,633355,1A High Street,North Melbourne,House/Townhouse,1,144.9537092,-37.79972586,"(-37.79972586, 144.9537092)"
2017,101,108955,108955,362-364 Spencer Street,West Melbourne (Residential),Residential Apartments,3,144.9511755,-37.81189101,"(-37.81189101, 144.9511755)"
2017,208,101643,101643,368 Cardigan Street,Carlton,House/Townhouse,1,144.9664884,-37.79605553,"(-37.79605553, 144.9664884)"
2017,247,102668,102668,197 Drummond Street,Carlton,House/Townhouse,1,144.9678379,-37.8016232,"(-37.8016232, 144.9678379)"
2017,2512,617800,617800,9-11 Rigby Lane,Kensington,House/Townhouse,2,144.9246019,-37.79057801,"(-37.79057801, 144.9246019)"
2017,61,674546,105718,21-39 Rose Lane,Melbourne (CBD),Residential Apartments,640,144.9535531,-37.8153588,"(-37.8153588, 144.9535531)"
2017,558,104069,104069,44 Francis Lane,Kensington,House/Townhouse,1,144.9182246,-37.79374143,"(-37.79374143, 144.9182246)"
2017,603,104865,104865,1195 Hoddle Street,East Melbourne,House/Townhouse,1,144.9904562,-37.81285348,"(-37.81285348, 144.9904562)"
2017,862,104927,104927,20 Hope Street,South Yarra,House/Townhouse,1,144.9793818,-37.83679506,"(-37.83679506, 144.9793818)"
2017,564,109179,109179,39-41 Stockmans Way,Kensington,House/Townhouse,1,144.9219996,-37.79174308,"(-37.79174308, 144.9219996)"
2017,869,107348,107348,21-31 Park Lane,South Yarra,Residential Apartments,28,144.9842856,-37.8449781,"(-37.8449781, 144.9842856)"
2017,543,558082,558082,60 Newman Street,Kensington,House/Townhouse,1,144.9205238,-37.79522151,"(-37.79522151, 144.9205238)"
2017,347,110922,110922,2 Scotia Street,North Melbourne,House/Townhouse,3,144.9494809,-37.80137427,"(-37.80137427, 144.9494809)"
2017,514,108833,108833,25 Southey Street,Kensington,House/Townhouse,1,144.931021,-37.79837463,"(-37.79837463, 144.931021)"
2017,265,101579,101579,25 Queensberry Place,Carlton,Residential Apartments,5,144.9639935,-37.80543502,"(-37.80543502, 144.9639935)"
2017,518,641140,641140,9-11 Childers Street,Kensington,House/Townhouse,1,144.9270364,-37.79950228,"(-37.79950228, 144.9270364)"
2017,516,109483,109483,22 Tennyson Street,Kensington,House/Townhouse,1,144.9303263,-37.7975447,"(-37.7975447, 144.9303263)"
2017,538,570818,570818,25 Goldsbrough Walk,Kensington,House/Townhouse,1,144.9191749,-37.79701605,"(-37.79701605, 144.9191749)"
2017,330,107102,107102,71-77 O'Shanassy Street,North Melbourne,Residential Apartments,18,144.9475501,-37.80034297,"(-37.80034297, 144.9475501)"
2017,855,102022,102022,57-63 Clowes Street,South Yarra,House/Townhouse,1,144.9858436,-37.83095067,"(-37.83095067, 144.9858436)"
2017,544,100949,100949,109-111 Bayswater Road,Kensington,House/Townhouse,1,144.920911,-37.79399984,"(-37.79399984, 144.920911)"
2017,2384,617654,617654,42 Alfred Street,North Melbourne,House/Townhouse,1,144.9401829,-37.79053544,"(-37.79053544, 144.9401829)"
2017,560,109185,109185,151-153 Stockmans Way,Kensington,House/Townhouse,1,144.9185336,-37.79282452,"(-37.79282452, 144.9185336)"
2017,857,100282,100282,44 Airlie Street,South Yarra,House/Townhouse,1,144.9871996,-37.83187942,"(-37.83187942, 144.9871996)"
2017,2530,615812,615812,19 Parsons Street,Kensington,House/Townhouse,1,144.9325432,-37.78971726,"(-37.78971726, 144.9325432)"
2017,860,107412,107412,42-44 Park Street,South Yarra,House/Townhouse,1,144.9822985,-37.83666686,"(-37.83666686, 144.9822985)"
2017,547,110033,110033,17 Westbourne Road,Kensington,House/Townhouse,1,144.9238897,-37.79233983,"(-37.79233983, 144.9238897)"
2017,416,108134,108134,86 Railway Place,West Melbourne (Residential),House/Townhouse,1,144.9440843,-37.8086974,"(-37.8086974, 144.9440843)"
2017,265,101585,101585,63 Cardigan Street,Carlton,House/Townhouse,1,144.9643254,-37.80526085,"(-37.80526085, 144.9643254)"
2017,858,109937,109937,22-28 Walsh Street,South Yarra,House/Townhouse,4,144.9851937,-37.83740148,"(-37.83740148, 144.9851937)"
2017,331,563251,563251,60 Baillie Street,North Melbourne,House/Townhouse,1,144.9461813,-37.80117823,"(-37.80117823, 144.9461813)"
2017,301,102299,102299,56 Curran Street,North Melbourne,House/Townhouse,1,144.9427746,-37.79199025,"(-37.79199025, 144.9427746)"
2017,556,573370,573370,11 Reynolds Lane,Kensington,House/Townhouse,1,144.9180548,-37.79481816,"(-37.79481816, 144.9180548)"
2017,1108,611364,611364,791-803 Bourke Street,Docklands,Residential Apartments,70,144.9456209,-37.81974585,"(-37.81974585, 144.9456209)"
2017,216,103714,103714,158 Faraday Street,Carlton,House/Townhouse,1,144.969355,-37.79862127,"(-37.79862127, 144.969355)"
2017,349,110963,110963,20-22 O'Shanassy Street,North Melbourne,Residential Apartments,9,144.9496114,-37.79994888,"(-37.79994888, 144.9496114)"
