Census year,Block ID,Property ID,Base property ID,Street address,CLUE small area,Parking type,Parking spaces,x coordinate,y coordinate,Location
2017,560,110159,110159,21-29 Willis Street,Kensington,Residential,2,144.9182285,-37.79300825,"(-37.79300825, 144.9182285)"
2017,308,100074,100074,465 Abbotsford Street,North Melbourne,Residential,2,144.9464759,-37.79542817,"(-37.79542817, 144.9464759)"
2017,567,105071,105071,9 Howlett Street,Kensington,Residential,1,144.9225494,-37.79023518,"(-37.79023518, 144.9225494)"
2017,12,110091,110091,15-33 William Street,Melbourne (CBD),Commercial,300,144.9591876,-37.8192157,"(-37.8192157, 144.9591876)"
2017,1110,580076,580076,480-528 Docklands Drive,Docklands,Private,147,144.9350529,-37.8154059,"(-37.8154059, 144.9350529)"
2017,248,108161,108161,201-231 Rathdowne Street,Carlton,Private,10,144.9692835,-37.80195849,"(-37.80195849, 144.9692835)"
2017,915,103798,103798,50 Fitzgibbon Street,Parkville,Residential,1,144.9571514,-37.79518789,"(-37.79518789, 144.9571514)"
2017,1012,567841,567841,139-169 Laurens Street,North Melbourne,Private,205,144.9398032,-37.80144042,"(-37.80144042, 144.9398032)"
2017,917,101016,101016,22 Benjamin Street,Parkville,Residential,2,144.9558104,-37.79616618,"(-37.79616618, 144.9558104)"
2017,1012,105500,105500,49-63 Laurens Street,North Melbourne,Private,10,144.9404232,-37.80400445,"(-37.80400445, 144.9404232)"
2017,345,107922,107922,547-553 Queensberry Street,North Melbourne,Private,1,144.9490086,-37.80323405,"(-37.80323405, 144.9490086)"
2017,256,101267,101267,104-114 Bouverie Street,Carlton,Private,18,144.9623766,-37.80394745,"(-37.80394745, 144.9623766)"
2017,616,104974,104974,168 Hotham Street,East Melbourne,Residential,1,144.9847238,-37.81368762,"(-37.81368762, 144.9847238)"
2017,356,104125,104125,4 Gardiner Street,North Melbourne,Residential,1,144.9533979,-37.80443936,"(-37.80443936, 144.9533979)"
2017,861,106666,106666,48 Millswyn Street,South Yarra,Residential,2,144.9804885,-37.83628421,"(-37.83628421, 144.9804885)"
2017,927,106404,106404,89 Manningham Street,Parkville,Residential,3,144.9413705,-37.78512679,"(-37.78512679, 144.9413705)"
2017,341,102931,102931,116 Dryburgh Street,North Melbourne,Residential,1,144.9436428,-37.80390383,"(-37.80390383, 144.9436428)"
2017,790,667313,570826,48 Wirraway Drive,Port Melbourne,Private,26,144.9082014,-37.82657693,"(-37.82657693, 144.9082014)"
2017,857,102020,102020,43-49 Clowes Street,South Yarra,Residential,4,144.9864043,-37.83094718,"(-37.83094718, 144.9864043)"
2017,609,107682,107682,84 Powlett Street,East Melbourne,Residential,1,144.9859866,-37.81394678,"(-37.81394678, 144.9859866)"
2017,439,109946,109946,51-63 Walsh Street,West Melbourne (Residential),Private,20,144.95279,-37.80859734,"(-37.80859734, 144.95279)"
2017,562,104133,104133,31 Gatehouse Drive,Kensington,Residential,2,144.9199367,-37.79202435,"(-37.79202435, 144.9199367)"
2017,927,106410,106410,121 Manningham Street,Parkville,Residential,2,144.9406951,-37.78396642,"(-37.78396642, 144.9406951)"
2017,916,109208,109208,5 Story Street,Parkville,Residential,2,144.9568715,-37.79670954,"(-37.79670954, 144.9568715)"
2017,349,107116,107116,24-30 O'Shanassy Street,North Melbourne,Residential,6,144.9493081,-37.79992132,"(-37.79992132, 144.9493081)"
2017,558,583685,583685,26-28 Speakmen Street,Kensington,Residential,1,144.9178268,-37.79430122,"(-37.79430122, 144.9178268)"
2017,527,111352,111352,110A Kensington Road,Kensington,Residential,1,144.9226086,-37.79679323,"(-37.79679323, 144.9226086)"
2017,659,100847,100847,200 Batman Avenue,Melbourne (Remainder),Private,273,144.9803771,-37.82181585,"(-37.82181585, 144.9803771)"
2017,510,100291,100291,1 Albermarle Street,Kensington,Residential,1,144.9329372,-37.79636482,"(-37.79636482, 144.9329372)"
2017,353,103837,103837,157 Flemington Road,North Melbourne,Private,4,144.9495756,-37.79589394,"(-37.79589394, 144.9495756)"
2017,923,104142,104142,170 Gatehouse Street,Parkville,Residential,1,144.9557487,-37.79333226,"(-37.79333226, 144.9557487)"
2017,305,102862,102862,467-471 Dryburgh Street,North Melbourne,Residential,9,144.9446848,-37.79407926,"(-37.79407926, 144.9446848)"
2017,568,104221,104221,2-4 Gilbertson Walk,Kensington,Residential,1,144.9224227,-37.79074898,"(-37.79074898, 144.9224227)"
2017,378,103821,103821,87-89 Flemington Road,North Melbourne,Private,5,144.952987,-37.79866485,"(-37.79866485, 144.952987)"
2017,361,106992,106992,29-35 O'Connell Street,North Melbourne,Residential,44,144.9576182,-37.80508146,"(-37.80508146, 144.9576182)"
2017,97,588604,108562,68 La Trobe Street,Melbourne (CBD),Residential,381,144.9664575,-37.80822377,"(-37.80822377, 144.9664575)"
2017,308,100067,100067,445-447 Abbotsford Street,North Melbourne,Residential,2,144.9463984,-37.79585629,"(-37.79585629, 144.9463984)"
2017,602,104870,104870,1227 Hoddle Street,East Melbourne,Residential,2,144.9905571,-37.8118675,"(-37.8118675, 144.9905571)"
2017,568,108813,108813,8 Smorgon Square,Kensington,Residential,1,144.9210951,-37.79104279,"(-37.79104279, 144.9210951)"
2017,543,106900,106900,88-90 Newman Street,Kensington,Residential,1,144.9211334,-37.79484492,"(-37.79484492, 144.9211334)"
2017,354,556121,556121,45 Leveson Street,North Melbourne,Residential,14,144.9505033,-37.80373058,"(-37.80373058, 144.9505033)"
2017,2389,624259,624259,17 Sutton Street,North Melbourne,Residential,1,144.9412453,-37.79257424,"(-37.79257424, 144.9412453)"
2017,46,105963,105963,196-212 Little Collins Street,Melbourne (CBD),Private,44,144.9671568,-37.81384227,"(-37.81384227, 144.9671568)"
2017,46,101137,101137,235-251 Bourke Street,Melbourne (CBD),Private,85,144.9665978,-37.81376503,"(-37.81376503, 144.9665978)"
2017,24,110763,110763,319-325 Collins Street,Melbourne (CBD),Residential,74,144.9636498,-37.81686635,"(-37.81686635, 144.9636498)"
2017,304,101290,101290,1 Brougham Street,North Melbourne,Residential,1,144.9465926,-37.79413949,"(-37.79413949, 144.9465926)"
2017,614,100335,100335,99-103 Albert Street,East Melbourne,Private,3,144.9846925,-37.81090389,"(-37.81090389, 144.9846925)"
2017,568,108802,108802,8 Sims Square,Kensington,Residential,1,144.9218156,-37.79069102,"(-37.79069102, 144.9218156)"
2017,263,101240,101240,21-25 Bouverie Street,Carlton,Private,6,144.9610783,-37.80576072,"(-37.80576072, 144.9610783)"
2017,413,568593,568593,661-667 Spencer Street,West Melbourne (Residential),Private,5,144.9444471,-37.80624547,"(-37.80624547, 144.9444471)"
2017,545,110041,110041,33 Westbourne Road,Kensington,Residential,1,144.9231445,-37.79290858,"(-37.79290858, 144.9231445)"
2017,773,627721,627721,41 South Wharf Drive,Docklands,Residential,2,144.9388238,-37.82289369,"(-37.82289369, 144.9388238)"
2017,657,109582,109582,92 Vale Street,East Melbourne,Residential,2,144.9879488,-37.81854892,"(-37.81854892, 144.9879488)"
2017,222,103736,103736,88-90 Faraday Street,Carlton,Residential,1,144.9715295,-37.79890555,"(-37.79890555, 144.9715295)"
2017,651,101781,101781,65-75 Cathedral Place,East Melbourne,Residential,1,144.975839,-37.81108846,"(-37.81108846, 144.975839)"
2017,219,103680,103680,139 Faraday Street,Carlton,Residential,2,144.9697111,-37.79916458,"(-37.79916458, 144.9697111)"
2017,263,101242,101242,63-69 Bouverie Street,Carlton,Residential,16,144.9613765,-37.80495904,"(-37.80495904, 144.9613765)"
2017,2541,650496,650496,111 Rankins Road,Kensington,Residential,1,144.931626,-37.79222521,"(-37.79222521, 144.931626)"
2017,311,101102,101102,1-3 Boundary Road,North Melbourne,Private,20,144.9380999,-37.79701358,"(-37.79701358, 144.9380999)"
2017,867,107352,107352,44-46 Park Place,South Yarra,Residential,2,144.9855639,-37.83952272,"(-37.83952272, 144.9855639)"
2017,2384,617663,617663,164-170 Boundary Road,North Melbourne,Private,8,144.940259,-37.79012411,"(-37.79012411, 144.940259)"
2017,331,645710,645710,24 Little Baillie Street,North Melbourne,Residential,1,144.9470068,-37.80116473,"(-37.80116473, 144.9470068)"
2017,229,101470,101470,170 Canning Street,Carlton,Residential,1,144.9737921,-37.79448514,"(-37.79448514, 144.9737921)"
2017,1108,604125,604125,143-175 Harbour Esplanade,Docklands,Private,67,144.9435654,-37.8165193,"(-37.8165193, 144.9435654)"
2017,301,106510,106510,124-126 Melrose Street,North Melbourne,Residential,1,144.9427635,-37.79105481,"(-37.79105481, 144.9427635)"
2017,561,111041,111041,27 The Crescent,Kensington,Residential,2,144.9195851,-37.79373636,"(-37.79373636, 144.9195851)"
2017,911,108471,108471,89 Royal Parade,Parkville,Residential,1,144.9576857,-37.79428131,"(-37.79428131, 144.9576857)"
2017,220,100778,100778,142-144 Barkly Street,Carlton,Residential,1,144.9708282,-37.79998493,"(-37.79998493, 144.9708282)"
2017,301,103870,103870,297 Flemington Road,North Melbourne,Residential,1,144.9447694,-37.79200371,"(-37.79200371, 144.9447694)"
2017,355,109813,109813,420-422 Victoria Street,North Melbourne,Residential,1,144.9520111,-37.80519558,"(-37.80519558, 144.9520111)"
2017,210,106157,106157,379 Lygon Street,Carlton,Residential,1,144.9675175,-37.7956982,"(-37.7956982, 144.9675175)"
2017,541,111003,111003,32-34 Newman Street,Kensington,Residential,1,144.9197834,-37.79560882,"(-37.79560882, 144.9197834)"
2017,856,100174,100174,23-27 Acland Street,South Yarra,Residential,2,144.9847796,-37.83364227,"(-37.83364227, 144.9847796)"
2017,862,106622,106622,25-29 Millswyn Street,South Yarra,Residential,6,144.9797993,-37.83667106,"(-37.83667106, 144.9797993)"
2017,853,102025,102025,74-80 Clowes Street,South Yarra,Residential,4,144.9854308,-37.83031939,"(-37.83031939, 144.9854308)"
2017,861,107362,107362,21 Park Street,South Yarra,Residential,2,144.9814797,-37.83706656,"(-37.83706656, 144.9814797)"
2017,72,110708,110707,535 Little Lonsdale Street,Melbourne (CBD),Commercial,800,144.9560169,-37.8134766,"(-37.8134766, 144.9560169)"
2017,220,108252,108252,52-54 Rathdowne Street,Carlton,Private,18,144.970552,-37.79924678,"(-37.79924678, 144.970552)"
2017,531,111126,111126,57-59 Newton Street,Kensington,Residential,1,144.9227079,-37.79567481,"(-37.79567481, 144.9227079)"
2017,248,104439,104439,17 Grattan Street,Carlton,Private,4,144.9689841,-37.80129205,"(-37.80129205, 144.9689841)"
2017,305,103559,103559,76-78 Erskine Street,North Melbourne,Residential,1,144.9427336,-37.79425409,"(-37.79425409, 144.9427336)"
2017,560,111031,111031,26 Cakebread Mews,Kensington,Residential,1,144.91876,-37.79317713,"(-37.79317713, 144.91876)"
2017,915,103799,103799,48 Fitzgibbon Street,Parkville,Residential,2,144.9571425,-37.7952566,"(-37.7952566, 144.9571425)"
2017,567,104673,104673,2 Hardwick Lane,Kensington,Residential,1,144.9229392,-37.79014062,"(-37.79014062, 144.9229392)"
2017,513,104605,104605,11 Hardiman Street,Kensington,Residential,1,144.9319443,-37.79525569,"(-37.79525569, 144.9319443)"
2017,924,108611,108611,11-13 St Georges Grove,Parkville,Residential,2,144.9429001,-37.78711699,"(-37.78711699, 144.9429001)"
2017,528,560464,560464,132B Kensington Road,Kensington,Residential,2,144.9211247,-37.79760568,"(-37.79760568, 144.9211247)"
2017,558,556204,556204,209 Stockmans Way,Kensington,Residential,1,144.9173384,-37.79371267,"(-37.79371267, 144.9173384)"
2017,855,109891,109891,205-207 Walsh Street,South Yarra,Residential,1,144.9856027,-37.83314621,"(-37.83314621, 144.9856027)"
2017,325,100053,100053,373-387 Abbotsford Street,North Melbourne,Residential,18,144.9459565,-37.79773054,"(-37.79773054, 144.9459565)"
2017,529,559382,559382,2 Anderson Walk,Kensington,Residential,1,144.9201771,-37.796657,"(-37.796657, 144.9201771)"
2017,268,102771,102771,60 Drummond Street,Carlton,Residential,1,144.9680047,-37.8055228,"(-37.8055228, 144.9680047)"
2017,217,558135,558135,186-192 Faraday Street,Carlton,Residential,20,144.9681987,-37.79845655,"(-37.79845655, 144.9681987)"
2017,752,110736,110736,130-200 St Kilda Road,Southbank,Commercial,850,144.9686338,-37.82281707,"(-37.82281707, 144.9686338)"
2017,801,559161,559161,3-7 Riverside Quay,Southbank,Residential,1000,144.9645668,-37.82166549,"(-37.82166549, 144.9645668)"
2017,212,546732,106170,570 Lygon Street,Carlton,Residential,28,144.9691265,-37.79315689,"(-37.79315689, 144.9691265)"
2017,901,100608,100608,272 The Avenue,Parkville,Residential,2,144.9581813,-37.78089316,"(-37.78089316, 144.9581813)"
2017,368,101940,101940,155-157 Chetwynd Street,North Melbourne,Residential,1,144.9525118,-37.80209094,"(-37.80209094, 144.9525118)"
2017,357,557198,557198,10 Capel Place,North Melbourne,Residential,2,144.9548706,-37.80417759,"(-37.80417759, 144.9548706)"
2017,862,104908,104908,84 Hope Street,South Yarra,Residential,1,144.9796576,-37.83540185,"(-37.83540185, 144.9796576)"
2017,528,559174,559174,142A Kensington Road,Kensington,Residential,2,144.9204905,-37.7979707,"(-37.7979707, 144.9204905)"
2017,791,638532,638532,2-8 Sardine Street,Port Melbourne,Private,9,144.9023111,-37.83195062,"(-37.83195062, 144.9023111)"
2017,533,502566,502566,1B Bayswater Road,Kensington,Residential,1,144.9255065,-37.7926572,"(-37.7926572, 144.9255065)"
2017,309,109160,109160,10-16 Steel Street,North Melbourne,Private,2,144.9383111,-37.79589534,"(-37.79589534, 144.9383111)"
2017,93,108082,108082,341-351 Queen Street,Melbourne (CBD),Private,16,144.9583113,-37.81043698,"(-37.81043698, 144.9583113)"
2017,2389,624234,624234,7 Smyth Mews,North Melbourne,Residential,1,144.9412104,-37.79304041,"(-37.79304041, 144.9412104)"
2017,1108,604124,604124,816-828 Bourke Street,Docklands,Private,135,144.943969,-37.81927362,"(-37.81927362, 144.943969)"
2017,862,102498,102498,131-133 Domain Road,South Yarra,Private,2,144.9804913,-37.83412547,"(-37.83412547, 144.9804913)"
2017,359,107879,107879,321-323 Queensberry Street,North Melbourne,Private,4,144.9572682,-37.8041328,"(-37.8041328, 144.9572682)"
2017,255,109374,109374,538-544 Swanston Street,Carlton,Private,75,144.963938,-37.80404175,"(-37.80404175, 144.963938)"
2017,609,107678,107678,92 Powlett Street,East Melbourne,Residential,2,144.9860206,-37.81372837,"(-37.81372837, 144.9860206)"
2017,617,104964,104964,161-163 Hotham Street,East Melbourne,Residential,1,144.9847808,-37.81440559,"(-37.81440559, 144.9847808)"
2017,569,105051,105051,46-48 Howlett Street,Kensington,Residential,1,144.921625,-37.79036138,"(-37.79036138, 144.921625)"
2017,532,108312,108312,54 The Ridgeway,Kensington,Residential,1,144.9245831,-37.79468184,"(-37.79468184, 144.9245831)"
2017,782,110517,110517,748-766 Lorimer Street,Port Melbourne,Private,35,144.9274255,-37.82246636,"(-37.82246636, 144.9274255)"
2017,371,100531,100531,46 Arden Street,North Melbourne,Residential,1,144.9507112,-37.80086237,"(-37.80086237, 144.9507112)"
2017,342,100021,100021,183 Abbotsford Street,North Melbourne,Residential,1,144.9451186,-37.80313101,"(-37.80313101, 144.9451186)"
2017,342,100022,100022,185 Abbotsford Street,North Melbourne,Residential,1,144.9451292,-37.80308649,"(-37.80308649, 144.9451292)"
2017,861,109529,109529,2-14 Millswyn Street,South Yarra,Residential,2,144.9801956,-37.8372554,"(-37.8372554, 144.9801956)"
2017,41,101159,101159,607-619 Bourke Street,Melbourne (CBD),Private,36,144.9555529,-37.81677365,"(-37.81677365, 144.9555529)"
2017,335,559304,559304,696-710 Queensberry Street,North Melbourne,Residential,26,144.9440598,-37.80217745,"(-37.80217745, 144.9440598)"
2017,301,102305,102305,40-42 Curran Street,North Melbourne,Residential,1,144.9432704,-37.79188271,"(-37.79188271, 144.9432704)"
2017,521,110207,110207,41 Wolseley Parade,Kensington,Residential,1,144.9289396,-37.79681926,"(-37.79681926, 144.9289396)"
2017,910,102435,102435,22 Degraves Street,Parkville,Residential,2,144.9572206,-37.7933738,"(-37.7933738, 144.9572206)"
2017,207,103116,103116,235 Elgin Street,Carlton,Residential,1,144.9665264,-37.79727752,"(-37.79727752, 144.9665264)"
2017,346,107858,107858,5 Queensberry Place,North Melbourne,Residential,1,144.9488145,-37.8025308,"(-37.8025308, 144.9488145)"
2017,240,101055,101055,182-200 Berkeley Street,Carlton,Private,41,144.9589341,-37.80104623,"(-37.80104623, 144.9589341)"
2017,568,108801,108801,10 Sims Square,Kensington,Residential,1,144.9217821,-37.79065736,"(-37.79065736, 144.9217821)"
2017,202,107150,107150,16-18 Palmerston Place,Carlton,Residential,1,144.9656534,-37.79561594,"(-37.79561594, 144.9656534)"
2017,420,108389,108389,74 Roden Street,West Melbourne (Residential),Residential,1,144.9485552,-37.80678719,"(-37.80678719, 144.9485552)"
2017,226,107612,107612,20-22 Pitt Street,Carlton,Residential,2,144.9724389,-37.79561146,"(-37.79561146, 144.9724389)"
2017,538,570817,570817,23 Goldsbrough Walk,Kensington,Residential,1,144.9191423,-37.7969787,"(-37.7969787, 144.9191423)"
2017,333,107963,107963,652-654 Queensberry Street,North Melbourne,Residential,2,144.9458749,-37.80240579,"(-37.80240579, 144.9458749)"
2017,532,103366,103366,13 Epsom Road,Kensington,Residential,1,144.9267657,-37.79355941,"(-37.79355941, 144.9267657)"
2017,229,109089,109089,163 Station Street,Carlton,Residential,2,144.9743663,-37.79350766,"(-37.79350766, 144.9743663)"
2017,378,109857,109857,1-9 Villiers Street,North Melbourne,Residential,36,144.9520344,-37.79989026,"(-37.79989026, 144.9520344)"
2017,555,110882,110882,107 The Crescent,Kensington,Residential,1,144.9188645,-37.79489467,"(-37.79489467, 144.9188645)"
2017,858,109935,109935,38-42 Walsh Street,South Yarra,Residential,2,144.9852703,-37.83704788,"(-37.83704788, 144.9852703)"
2017,1109,573206,560004,5 Caravel Lane,Docklands,Residential,150,144.942139,-37.81434525,"(-37.81434525, 144.942139)"
2017,859,109872,109872,37-39 Walsh Street,South Yarra,Residential,2,144.9846204,-37.83703056,"(-37.83703056, 144.9846204)"
2017,305,102858,102858,459 Dryburgh Street,North Melbourne,Residential,1,144.9446447,-37.7943056,"(-37.7943056, 144.9446447)"
2017,131,103977,111287,633-669 Flinders Street,Docklands,Private,354,144.9536422,-37.82253633,"(-37.82253633, 144.9536422)"
2017,228,106872,106872,90-94 Neill Street,Carlton,Residential,2,144.9715986,-37.79410338,"(-37.79410338, 144.9715986)"
2017,528,559176,559176,140A Kensington Road,Kensington,Residential,1,144.9206105,-37.79792259,"(-37.79792259, 144.9206105)"
2017,357,557197,557197,8 Capel Place,North Melbourne,Residential,2,144.9549441,-37.80418354,"(-37.80418354, 144.9549441)"
2017,352,101834,101834,109 Chapman Street,North Melbourne,Residential,1,144.9471086,-37.79556943,"(-37.79556943, 144.9471086)"
2017,560,109183,109183,143-145 Stockmans Way,Kensington,Residential,1,144.9187418,-37.79269945,"(-37.79269945, 144.9187418)"
2017,532,108324,108324,26 The Ridgeway,Kensington,Residential,1,144.9255346,-37.79413357,"(-37.79413357, 144.9255346)"
2017,1108,609479,609479,821-827 Bourke Street,Docklands,Private,54,144.9441447,-37.82029136,"(-37.82029136, 144.9441447)"
2017,1108,609481,609481,33-61 Merchant Street,Docklands,Commercial,573,144.9437881,-37.82092615,"(-37.82092615, 144.9437881)"
2017,439,105368,105368,346-352 King Street,West Melbourne (Residential),Private,6,144.9524946,-37.80868134,"(-37.80868134, 144.9524946)"
2017,657,101065,101065,31-43 Berry Street,East Melbourne,Private,3,144.9884033,-37.81833765,"(-37.81833765, 144.9884033)"
2017,331,102348,102348,2A Baillie Street,North Melbourne,Residential,14,144.9480667,-37.80136656,"(-37.80136656, 144.9480667)"
2017,562,106843,106843,20 Musgrove Mews,Kensington,Residential,2,144.9204642,-37.79157894,"(-37.79157894, 144.9204642)"
2017,541,110925,110925,8-10 Mercantile Parade,Kensington,Residential,1,144.9199022,-37.79535509,"(-37.79535509, 144.9199022)"
2017,928,626944,626944,16 Carrangall Place,Parkville,Residential,1,144.9412575,-37.77944471,"(-37.77944471, 144.9412575)"
2017,527,563757,563757,93 Mercantile Parade,Kensington,Residential,1,144.9221022,-37.79704524,"(-37.79704524, 144.9221022)"
2017,362,103238,103238,535-541 Elizabeth Street,North Melbourne,Private,1,144.9585767,-37.80559537,"(-37.80559537, 144.9585767)"
2017,301,103872,103872,301 Flemington Road,North Melbourne,Residential,1,144.9446491,-37.79192137,"(-37.79192137, 144.9446491)"
2017,356,101951,101951,156-168 Chetwynd Street,North Melbourne,Private,5,144.9530004,-37.80393515,"(-37.80393515, 144.9530004)"
2017,2531,615561,615561,1 Nottingham Street,Kensington,Private,11,144.9331505,-37.78893469,"(-37.78893469, 144.9331505)"
2017,517,109467,109467,60 Tennyson Street,Kensington,Residential,2,144.9288523,-37.79840899,"(-37.79840899, 144.9288523)"
2017,1014,570652,558529,88 Dynon Road,West Melbourne (Industrial),Private,19,144.9337278,-37.80318478,"(-37.80318478, 144.9337278)"
2017,858,107816,107816,737-743 Punt Road,South Yarra,Private,2,144.9863474,-37.8376239,"(-37.8376239, 144.9863474)"
2017,560,104070,104070,17 Francis Lane,Kensington,Residential,1,144.91896,-37.79357156,"(-37.79357156, 144.91896)"
2017,131,103978,111287,18-38 Siddeley Street,Docklands,Private,46,144.9536422,-37.82253633,"(-37.82253633, 144.9536422)"
2017,525,106335,106335,545-555 Macaulay Road,Kensington,Private,15,144.927772,-37.79437924,"(-37.79437924, 144.927772)"
2017,341,109760,109760,676 Victoria Street,North Melbourne,Residential,1,144.9436983,-37.80426235,"(-37.80426235, 144.9436983)"
2017,646,100343,100343,406 Albert Street,East Melbourne,Private,3,144.9773437,-37.80937002,"(-37.80937002, 144.9773437)"
2017,608,104285,104285,84 George Street,East Melbourne,Residential,1,144.9875118,-37.81529808,"(-37.81529808, 144.9875118)"
2017,525,105218,105218,33 Kensington Road,Kensington,Residential,2,144.9266309,-37.79501194,"(-37.79501194, 144.9266309)"
2017,319,106336,106336,98-166 Macaulay Road,North Melbourne,Private,141,144.9421193,-37.79717284,"(-37.79717284, 144.9421193)"
2017,548,110318,110318,11 Woodruff Street,Kensington,Residential,1,144.9228774,-37.79225981,"(-37.79225981, 144.9228774)"
2017,658,110266,110266,120 Brunton Avenue,East Melbourne,Private,370,144.9832828,-37.81992883,"(-37.81992883, 144.9832828)"
2017,307,102903,102903,406-408 Dryburgh Street,North Melbourne,Residential,1,144.9451072,-37.79580201,"(-37.79580201, 144.9451072)"
2017,229,109086,109086,155 Station Street,Carlton,Residential,1,144.9743333,-37.79370095,"(-37.79370095, 144.9743333)"
2017,405,109740,109740,435 Victoria Street,West Melbourne (Residential),Residential,1,144.9457467,-37.80506654,"(-37.80506654, 144.9457467)"
2017,18,108976,108976,13-23 Spring Street,Melbourne (CBD),Private,18,144.9742052,-37.81477015,"(-37.81477015, 144.9742052)"
2017,531,555937,555937,4 Sambell Walk,Kensington,Residential,2,144.9215504,-37.79597706,"(-37.79597706, 144.9215504)"
2017,372,102230,102230,101 Courtney Street,North Melbourne,Residential,1,144.9508706,-37.79986535,"(-37.79986535, 144.9508706)"
2017,854,102032,102032,6 Clowes Street,South Yarra,Residential,1,144.9870972,-37.83063355,"(-37.83063355, 144.9870972)"
2017,773,560266,560266,58-70 Lorimer Street,Docklands,Commercial,28,144.946356,-37.82488026,"(-37.82488026, 144.946356)"
2017,529,560418,560418,45 Goldsbrough Walk,Kensington,Residential,2,144.9195067,-37.79737751,"(-37.79737751, 144.9195067)"
2017,335,557295,557295,103 Lothian Street,North Melbourne,Residential,1,144.9446448,-37.80078025,"(-37.80078025, 144.9446448)"
2017,82,110108,110108,277-287 William Street,Melbourne (CBD),Private,36,144.9563621,-37.81252116,"(-37.81252116, 144.9563621)"
2017,232,109134,109134,72 Station Street,Carlton,Residential,1,144.974514,-37.79592579,"(-37.79592579, 144.974514)"
2017,334,105790,105790,90 Lothian Street,North Melbourne,Residential,1,144.9450991,-37.80096789,"(-37.80096789, 144.9450991)"
2017,858,102518,102518,249-251 Domain Road,South Yarra,Residential,2,144.9863973,-37.83505397,"(-37.83505397, 144.9863973)"
2017,516,109483,109483,22 Tennyson Street,Kensington,Residential,2,144.9303263,-37.7975447,"(-37.7975447, 144.9303263)"
2017,857,102520,102520,254-260 Domain Road,South Yarra,Private,25,144.9869968,-37.83423287,"(-37.83423287, 144.9869968)"
2017,434,101523,101523,77-79 Capel Street,West Melbourne (Residential),Private,6,144.9547043,-37.80629697,"(-37.80629697, 144.9547043)"
2017,532,108313,108313,50-52 The Ridgeway,Kensington,Residential,1,144.9246732,-37.79462938,"(-37.79462938, 144.9246732)"
2017,431,109004,109004,65 Stanley Street,West Melbourne (Residential),Residential,1,144.9494507,-37.80840876,"(-37.80840876, 144.9494507)"
2017,358,109827,109827,320-322 Victoria Street,North Melbourne,Private,1,144.9554948,-37.80560889,"(-37.80560889, 144.9554948)"
2017,855,102021,102021,51-55 Clowes Street,South Yarra,Residential,2,144.9860542,-37.83097741,"(-37.83097741, 144.9860542)"
2017,226,107598,107598,52 Pitt Street,Carlton,Residential,1,144.9715602,-37.79551741,"(-37.79551741, 144.9715602)"
2017,210,109967,109967,10-12 Waterloo Street,Carlton,Residential,1,144.9673341,-37.79515622,"(-37.79515622, 144.9673341)"
2017,869,107786,107786,499 Punt Road,South Yarra,Residential,1,144.9851089,-37.84380878,"(-37.84380878, 144.9851089)"
2017,85,106008,106008,273-275 Little Lonsdale Street,Melbourne (CBD),Residential,6,144.9638159,-37.81086511,"(-37.81086511, 144.9638159)"
2017,334,100029,100029,227-229 Abbotsford Street,North Melbourne,Private,2,144.9453385,-37.80189293,"(-37.80189293, 144.9453385)"
2017,532,108334,108334,2 The Ridgeway,Kensington,Residential,2,144.9264358,-37.79361752,"(-37.79361752, 144.9264358)"
2017,531,555936,555936,2 Sambell Walk,Kensington,Residential,2,144.9216043,-37.79594415,"(-37.79594415, 144.9216043)"
2017,609,104986,104986,116 Hotham Street,East Melbourne,Residential,1,144.9864468,-37.81386862,"(-37.81386862, 144.9864468)"
2017,556,555934,555934,18 Simpson Walk,Kensington,Residential,1,144.9174945,-37.79487646,"(-37.79487646, 144.9174945)"
2017,357,109825,109825,328-350 Victoria Street,North Melbourne,Residential,86,144.9547634,-37.80542551,"(-37.80542551, 144.9547634)"
2017,333,107736,107736,13 Provost Street,North Melbourne,Residential,1,144.94731,-37.80222343,"(-37.80222343, 144.94731)"
2017,223,103083,103083,97-103 Elgin Street,Carlton,Residential,9,144.9713155,-37.79787081,"(-37.79787081, 144.9713155)"
2017,528,565507,565507,104-106 Mercantile Parade,Kensington,Residential,1,144.9216243,-37.79732048,"(-37.79732048, 144.9216243)"
2017,513,103033,103033,457-469 Macaulay Road,Kensington,Private,5,144.9315233,-37.79484451,"(-37.79484451, 144.9315233)"
2017,562,104129,104129,17 Gatehouse Drive,Kensington,Residential,1,144.9199753,-37.79171565,"(-37.79171565, 144.9199753)"
2017,226,107597,107597,54 Pitt Street,Carlton,Residential,1,144.9715056,-37.79549743,"(-37.79549743, 144.9715056)"
2017,531,111466,111466,20 Sambell Walk,Kensington,Residential,2,144.921159,-37.79620024,"(-37.79620024, 144.921159)"
2017,724,108649,108649,549-551 St Kilda Road,Melbourne (Remainder),Private,250,144.9802844,-37.84659007,"(-37.84659007, 144.9802844)"
2017,601,100380,100380,42 Albert Street,East Melbourne,Residential,1,144.9897956,-37.8107176,"(-37.8107176, 144.9897956)"
2017,857,107833,107833,943 Punt Road,South Yarra,Residential,3,144.9874867,-37.83227354,"(-37.83227354, 144.9874867)"
2017,529,570822,570822,39 Goldsbrough Walk,Kensington,Residential,1,144.9193972,-37.7972577,"(-37.7972577, 144.9193972)"
