,Census year,Block ID,Property ID,Base property ID,Street address,CLUE small area,Trading name,Industry (ANZSIC4) code,Industry (ANZSIC4) description,Seating type,Number of seats,Latitude,Longitude
1514,2015,33,108067,108067,103-105 Queen Street,Melbourne (CBD),AKI Sushi ,4511,Cafes and Restaurants,Seats - Indoor,70,-37.81614776, 144.9608476
1515,2015,113,110679,108118, Peel Street,Melbourne (CBD),Tribel Cafe,4511,Cafes and Restaurants,Seats - Indoor,16,-37.80745984, 144.9572395
1516,2015,113,110679,108118, Peel Street,Melbourne (CBD),Tribel Cafe,4511,Cafes and Restaurants,Seats - Outdoor,36,-37.80745984, 144.9572395
1517,2015,113,110679,108118, Peel Street,Melbourne (CBD),Pizza @ QV,4511,Cafes and Restaurants,Seats - Indoor,12,-37.80745984, 144.9572395
1518,2015,113,110679,108118, Peel Street,Melbourne (CBD),Pizza @ QV,4511,Cafes and Restaurants,Seats - Outdoor,36,-37.80745984, 144.9572395
1519,2015,103,108084,108084,365-371 Queen Street,Melbourne (CBD),Queens Kitchen & Cafe,4511,Cafes and Restaurants,Seats - Indoor,50,-37.80988001, 144.9579933
1520,2015,71,105317,105317,275 King Street,Melbourne (CBD),Tabby House,4511,Cafes and Restaurants,Seats - Indoor,35,-37.81381086, 144.9542621
1521,2015,63,108077,108077,215 Queen Street,Melbourne (CBD),Michelangelo,4511,Cafes and Restaurants,Seats - Indoor,60,-37.81379647, 144.9598741
1522,2015,63,108077,108077,215 Queen Street,Melbourne (CBD),Michelangelo,4511,Cafes and Restaurants,Seats - Outdoor,12,-37.81379647, 144.9598741
1523,2015,21,102105,102105,539-557 Collins Street,Melbourne (CBD),Filter by Small Batch,4511,Cafes and Restaurants,Seats - Indoor,16,-37.81880407, 144.9563619
1524,2015,21,102105,102105,539-557 Collins Street,Melbourne (CBD),Filter by Small Batch,4511,Cafes and Restaurants,Seats - Outdoor,31,-37.81880407, 144.9563619
1525,2015,12,103956,103956,487-497 Flinders Lane,Melbourne (CBD),B3 Cafe,4511,Cafes and Restaurants,Seats - Indoor,28,-37.81937993, 144.957712
1526,2015,12,103956,103956,487-497 Flinders Lane,Melbourne (CBD),B3 Cafe,4511,Cafes and Restaurants,Seats - Outdoor,6,-37.81937993, 144.957712
1527,2015,53,110145,110145,170-176 William Street,Melbourne (CBD),Lavita Cafe On William ,4511,Cafes and Restaurants,Seats - Indoor,60,-37.81492637, 144.9582309
1528,2015,53,110145,110145,170-176 William Street,Melbourne (CBD),Lavita Cafe On William ,4511,Cafes and Restaurants,Seats - Outdoor,25,-37.81492637, 144.9582309
1529,2015,53,108074,108074,185-199 Queen Street,Melbourne (CBD),Queen Street Rescue,4511,Cafes and Restaurants,Seats - Indoor,60,-37.81428585, 144.9599687
1530,2015,53,108074,108074,185-199 Queen Street,Melbourne (CBD),Queen Street Rescue,4511,Cafes and Restaurants,Seats - Outdoor,33,-37.81428585, 144.9599687
1531,2015,42,105391,105391,140-146 King Street,Melbourne (CBD),Chilli India ,4511,Cafes and Restaurants,Seats - Indoor,75,-37.81673653, 144.956277
1532,2015,13,106438,106438,14-40 Market Street,Melbourne (CBD),KCL (Koury's Coffee Lounge) ,4511,Cafes and Restaurants,Seats - Indoor,43,-37.81848796, 144.9611339
1533,2015,13,106438,106438,14-40 Market Street,Melbourne (CBD),KCL (Koury's Coffee Lounge) ,4511,Cafes and Restaurants,Seats - Outdoor,25,-37.81848796, 144.9611339
1534,2015,33,100729,100729,18-20 Bank Place,Melbourne (CBD),Curry Vault ,4511,Cafes and Restaurants,Seats - Indoor,60,-37.81642893, 144.9605225
1535,2015,33,100729,100729,18-20 Bank Place,Melbourne (CBD),Curry Vault ,4511,Cafes and Restaurants,Seats - Outdoor,6,-37.81642893, 144.9605225
1536,2015,53,101175,101175,516-526 Bourke Street,Melbourne (CBD),Bluestones 520 Cafe,4511,Cafes and Restaurants,Seats - Indoor,70,-37.81527349, 144.9583865
1537,2015,53,101175,101175,516-526 Bourke Street,Melbourne (CBD),Bluestones 520 Cafe,4511,Cafes and Restaurants,Seats - Outdoor,20,-37.81527349, 144.9583865
1538,2015,12,103995,103995,492-500 Flinders Street,Melbourne (CBD),Gurkha's Express,4511,Cafes and Restaurants,Seats - Indoor,60,-37.81999599, 144.9578288
1539,2015,61,105311,105311,217-219 King Street,Melbourne (CBD),Sud,4511,Cafes and Restaurants,Seats - Indoor,45,-37.81514931, 144.9548584
1540,2015,93,110141,110141,324-328 William Street,Melbourne (CBD),La Stradda Cafe,4511,Cafes and Restaurants,Seats - Indoor,100,-37.81146268, 144.9566886
1541,2015,72,110708,110707,535 Little Lonsdale Street,Melbourne (CBD),Gami At Healeys - Chicken & Beer,4511,Cafes and Restaurants,Seats - Indoor,40,-37.8134766, 144.9560169
1542,2015,72,110708,110707,535 Little Lonsdale Street,Melbourne (CBD),Gami At Healeys - Chicken & Beer,4511,Cafes and Restaurants,Seats - Outdoor,6,-37.8134766, 144.9560169
1543,2015,72,105726,110707,550 Lonsdale Street,Melbourne (CBD),Donoghue's ,4511,Cafes and Restaurants,Seats - Indoor,50,-37.8134766, 144.9560169
1544,2015,72,105726,110707,550 Lonsdale Street,Melbourne (CBD),Donoghue's ,4511,Cafes and Restaurants,Seats - Outdoor,12,-37.8134766, 144.9560169
1545,2015,72,105726,110707,550 Lonsdale Street,Melbourne (CBD),Shuji Sushi,4511,Cafes and Restaurants,Seats - Indoor,28,-37.8134766, 144.9560169
1546,2015,72,105726,110707,550 Lonsdale Street,Melbourne (CBD),Shuji Sushi,4511,Cafes and Restaurants,Seats - Outdoor,10,-37.8134766, 144.9560169
1547,2015,41,101165,101165,669-675 Bourke Street,Melbourne (CBD),Kinfolk Cafe,4511,Cafes and Restaurants,Seats - Indoor,36,-37.81721781, 144.9541004
1548,2015,41,101165,101165,669-675 Bourke Street,Melbourne (CBD),Kinfolk Cafe,4511,Cafes and Restaurants,Seats - Outdoor,8,-37.81721781, 144.9541004
1549,2015,33,102123,102123,446-452 Collins Street,Melbourne (CBD),Macchiato On Collins,4511,Cafes and Restaurants,Seats - Indoor,22,-37.81730302, 144.959442
1550,2015,22,110665,110661,459 Collins Street,Melbourne (CBD),Club Sandwich on Collins,4511,Cafes and Restaurants,Seats - Indoor,64,-37.81817724, 144.9589237
1551,2015,43,110147,110147,114-128 William Street,Melbourne (CBD),Trios Cafe,4511,Cafes and Restaurants,Seats - Indoor,60,-37.81630648, 144.9589224
1552,2015,43,110147,110147,114-128 William Street,Melbourne (CBD),Trios Cafe,4511,Cafes and Restaurants,Seats - Outdoor,18,-37.81630648, 144.9589224
1553,2015,43,101152,101152,457-471 Bourke Street,Melbourne (CBD),Cafe Felice,4511,Cafes and Restaurants,Seats - Indoor,14,-37.81547268, 144.9601886
1554,2015,43,101152,101152,457-471 Bourke Street,Melbourne (CBD),Cafe Felice,4511,Cafes and Restaurants,Seats - Outdoor,40,-37.81547268, 144.9601886
1555,2015,31,108968,108968,613-639 Little Collins Street,Melbourne (CBD),In Zone Cafe,4511,Cafes and Restaurants,Seats - Indoor,36,-37.81818484, 144.9543659
1556,2015,31,108968,108968,613-639 Little Collins Street,Melbourne (CBD),In Zone Cafe,4511,Cafes and Restaurants,Seats - Outdoor,4,-37.81818484, 144.9543659
1557,2015,53,101177,101177,486-492 Bourke Street,Melbourne (CBD),Cafe Euro Food & Wine Bar,4511,Cafes and Restaurants,Seats - Indoor,119,-37.81499761, 144.9591969
1558,2015,53,101177,101177,486-492 Bourke Street,Melbourne (CBD),Cafe Euro Food & Wine Bar,4511,Cafes and Restaurants,Seats - Outdoor,30,-37.81499761, 144.9591969
1559,2015,53,105853,105853,441-443 Little Bourke Street,Melbourne (CBD),The Taste of Korchi City,4511,Cafes and Restaurants,Seats - Indoor,60,-37.81430686, 144.959659
1560,2015,62,105712,105712,525-539 Lonsdale Street,Melbourne (CBD),Cafe Dominoes,4511,Cafes and Restaurants,Seats - Indoor,98,-37.81427826, 144.9566434
1561,2015,62,105712,105712,525-539 Lonsdale Street,Melbourne (CBD),Cafe Dominoes,4511,Cafes and Restaurants,Seats - Outdoor,30,-37.81427826, 144.9566434
1562,2015,12,103999,103999,1-13 William Street,Melbourne (CBD),Williams Bar Cafe,4511,Cafes and Restaurants,Seats - Indoor,100,-37.81943285, 144.9595106
1563,2015,12,103999,103999,1-13 William Street,Melbourne (CBD),Williams Bar Cafe,4511,Cafes and Restaurants,Seats - Outdoor,16,-37.81943285, 144.9595106
1564,2015,12,103997,103997,472-482 Flinders Street,Melbourne (CBD),Riverside Deli & Coffee House,4511,Cafes and Restaurants,Seats - Indoor,50,-37.81974184, 144.9582721
1565,2015,12,103997,103997,472-482 Flinders Street,Melbourne (CBD),Riverside Deli & Coffee House,4511,Cafes and Restaurants,Seats - Outdoor,12,-37.81974184, 144.9582721
1566,2015,41,101159,101159,607-619 Bourke Street,Melbourne (CBD),In A Rush ,4511,Cafes and Restaurants,Seats - Indoor,36,-37.81677365, 144.9555529
1567,2015,41,101165,101165,669-675 Bourke Street,Melbourne (CBD),School of Life,4511,Cafes and Restaurants,Seats - Indoor,36,-37.81721781, 144.9541004
1568,2015,41,101165,101165,669-675 Bourke Street,Melbourne (CBD),School of Life,4511,Cafes and Restaurants,Seats - Outdoor,8,-37.81721781, 144.9541004
1569,2015,31,102110,102110,582-606 Collins Street,Melbourne (CBD),Cafe Eurasia ,4511,Cafes and Restaurants,Seats - Indoor,34,-37.81850425, 144.954944
1570,2015,31,102110,102110,582-606 Collins Street,Melbourne (CBD),Cafe Eurasia ,4511,Cafes and Restaurants,Seats - Outdoor,14,-37.81850425, 144.954944
1571,2015,31,102111,102111,608-610 Collins Street,Melbourne (CBD),J T's Fine Catering,4511,Cafes and Restaurants,Seats - Indoor,30,-37.81861166, 144.9545688
1572,2015,31,102111,102111,608-610 Collins Street,Melbourne (CBD),J T's Fine Catering,4511,Cafes and Restaurants,Seats - Outdoor,10,-37.81861166, 144.9545688
1573,2015,41,105299,105299,131-137 King Street,Melbourne (CBD),Bergerac Restaurant,4511,Cafes and Restaurants,Seats - Indoor,70,-37.81708323, 144.9555039
1574,2015,62,105381,105381,228-230 King Street,Melbourne (CBD),Hibachi Japanese Grill ,4511,Cafes and Restaurants,Seats - Indoor,100,-37.81478641, 144.955307
1575,2015,62,105861,105861,548-558 Little Bourke Street,Melbourne (CBD),Scugnizzo Ristorante ,4511,Cafes and Restaurants,Seats - Indoor,80,-37.81491966, 144.9559421
1576,2015,51,105300,105300,171-173 King Street,Melbourne (CBD),Shanghai Master Dumpling,4511,Cafes and Restaurants,Seats - Indoor,50,-37.81608475, 144.95526
1577,2015,51,105302,105302,179 King Street,Melbourne (CBD),Woodo,4511,Cafes and Restaurants,Seats - Indoor,54,-37.81596556, 144.9552051
1578,2015,51,105303,105303,181-183 King Street,Melbourne (CBD),La Figo,4511,Cafes and Restaurants,Seats - Indoor,62,-37.81589843, 144.9551743
1579,2015,51,105304,105304,185 King Street,Melbourne (CBD),King Jons,4511,Cafes and Restaurants,Seats - Indoor,47,-37.81584127, 144.9551492
1580,2015,51,105304,105304,185 King Street,Melbourne (CBD),King Jons,4511,Cafes and Restaurants,Seats - Outdoor,6,-37.81584127, 144.9551492
1581,2015,51,105305,105305,187 King Street,Melbourne (CBD),Hanabishi Japanese Restaurant,4511,Cafes and Restaurants,Seats - Indoor,70,-37.81579101, 144.9551249
1582,2015,61,105309,105309,209-211 King Street,Melbourne (CBD),King's Steak & Seafood Bar,4511,Cafes and Restaurants,Seats - Indoor,75,-37.81529895, 144.9549266
1583,2015,82,105369,105369,328-330 King Street,Melbourne (CBD),Russells Old Corner Shop Luncheon Room,4511,Cafes and Restaurants,Seats - Indoor,20,-37.8125542, 144.9542466
1584,2015,82,105370,105370,324-326 King Street,Melbourne (CBD),Cafe Sonex ,4511,Cafes and Restaurants,Seats - Indoor,42,-37.81261513, 144.9542745
1585,2015,82,105370,105370,324-326 King Street,Melbourne (CBD),Cafe Sonex ,4511,Cafes and Restaurants,Seats - Outdoor,4,-37.81261513, 144.9542745
1586,2015,82,105459,105459,469-477 La Trobe Street,Melbourne (CBD),Frescatis Fine Foods,4511,Cafes and Restaurants,Seats - Indoor,90,-37.81251859, 144.9552995
1587,2015,82,105459,105459,469-477 La Trobe Street,Melbourne (CBD),Frescatis Fine Foods,4511,Cafes and Restaurants,Seats - Outdoor,40,-37.81251859, 144.9552995
1588,2015,82,105460,105460,479-495 La Trobe Street,Melbourne (CBD),Cafe Saporo,4511,Cafes and Restaurants,Seats - Indoor,70,-37.81275166, 144.9549514
1589,2015,82,105460,105460,479-495 La Trobe Street,Melbourne (CBD),Cafe Saporo,4511,Cafes and Restaurants,Seats - Outdoor,30,-37.81275166, 144.9549514
1590,2015,72,105725,105725,552-554 Lonsdale Street,Melbourne (CBD),Le Traiteur,4511,Cafes and Restaurants,Seats - Indoor,32,-37.81385045, 144.9558779
1591,2015,72,105725,105725,552-554 Lonsdale Street,Melbourne (CBD),Le Traiteur,4511,Cafes and Restaurants,Seats - Outdoor,30,-37.81385045, 144.9558779
1592,2015,1,611394,611394,545-557 Flinders Street,Melbourne (CBD),Food Sutra,4511,Cafes and Restaurants,Seats - Indoor,67,-37.82099397, 144.9565185
1593,2015,11,103957,103957,517-537 Flinders Lane,Melbourne (CBD),Grain Store,4511,Cafes and Restaurants,Seats - Indoor,75,-37.81988484, 144.9566017
1594,2015,52,111282,636824,515 Little Bourke Street,Melbourne (CBD),Degani@CBW,4511,Cafes and Restaurants,Seats - Indoor,64,-37.81531863, 144.9573923
1595,2015,52,111282,636824,515 Little Bourke Street,Melbourne (CBD),Degani@CBW,4511,Cafes and Restaurants,Seats - Outdoor,52,-37.81531863, 144.9573923
1596,2015,52,111282,636824,515 Little Bourke Street,Melbourne (CBD),Cafe Salida,4511,Cafes and Restaurants,Seats - Indoor,65,-37.81531863, 144.9573923
1597,2015,52,111282,636824,515 Little Bourke Street,Melbourne (CBD),Cafe Salida,4511,Cafes and Restaurants,Seats - Outdoor,24,-37.81531863, 144.9573923
1598,2015,52,111282,636824,515 Little Bourke Street,Melbourne (CBD),Slate Restaurant Bar,4511,Cafes and Restaurants,Seats - Indoor,105,-37.81531863, 144.9573923
1599,2015,52,111282,636824,515 Little Bourke Street,Melbourne (CBD),Slate Restaurant Bar,4511,Cafes and Restaurants,Seats - Outdoor,60,-37.81531863, 144.9573923
1600,2015,53,101176,101176,494-512 Bourke Street,Melbourne (CBD),The Tuck Shop ,4511,Cafes and Restaurants,Seats - Indoor,60,-37.81494883, 144.9587607
1601,2015,53,101176,101176,494-512 Bourke Street,Melbourne (CBD),Cafenatics ,4511,Cafes and Restaurants,Seats - Indoor,80,-37.81494883, 144.9587607
1602,2015,53,101176,101176,494-512 Bourke Street,Melbourne (CBD),Cafenatics ,4511,Cafes and Restaurants,Seats - Outdoor,39,-37.81494883, 144.9587607
1603,2015,53,101176,101176,494-512 Bourke Street,Melbourne (CBD),Prime House,4511,Cafes and Restaurants,Seats - Indoor,30,-37.81494883, 144.9587607
1604,2015,53,108073,108073,175-183 Queen Street,Melbourne (CBD),Oree,4511,Cafes and Restaurants,Seats - Indoor,50,-37.81452036, 144.9599857
1605,2015,13,104002,104002,376-388 Flinders Street,Melbourne (CBD),Iseya Icecream Bar and Cafe,4511,Cafes and Restaurants,Seats - Indoor,38,-37.81884626, 144.9615299
1606,2015,53,101176,101176,494-512 Bourke Street,Melbourne (CBD),Ikyu Sushi,4511,Cafes and Restaurants,Seats - Indoor,80,-37.81494883, 144.9587607
1607,2015,43,108068,108068,111-129 Queen Street,Melbourne (CBD),Lanai Restaurant & Bar,4511,Cafes and Restaurants,Seats - Indoor,80,-37.81581152, 144.9606367
1608,2015,43,108068,108068,111-129 Queen Street,Melbourne (CBD),Lanai Restaurant & Bar,4511,Cafes and Restaurants,Seats - Outdoor,40,-37.81581152, 144.9606367
1609,2015,22,102103,102103,487-503 Collins Street,Melbourne (CBD),Alluvial Restaurant,4511,Cafes and Restaurants,Seats - Indoor,110,-37.81853877, 144.9581185
1610,2015,32,102115,102115,522-534 Collins Street,Melbourne (CBD),Mr Mason,4511,Cafes and Restaurants,Seats - Indoor,125,-37.81767359, 144.9568348
1611,2015,32,102115,102115,522-534 Collins Street,Melbourne (CBD),Mr Mason,4511,Cafes and Restaurants,Seats - Outdoor,75,-37.81767359, 144.9568348
1612,2015,82,106033,106033,470-472 Little Lonsdale Street,Melbourne (CBD),The Brass Coq,4511,Cafes and Restaurants,Seats - Indoor,20,-37.81299012, 144.9555039
1613,2015,82,106033,106033,470-472 Little Lonsdale Street,Melbourne (CBD),The Workers Food Room,4511,Cafes and Restaurants,Seats - Indoor,30,-37.81299012, 144.9555039
1614,2015,33,105937,105937,435-443 Little Collins Street,Melbourne (CBD),Cafe Intimo,4511,Cafes and Restaurants,Seats - Indoor,50,-37.81638558, 144.9600859
1615,2015,31,105945,105945,601-611 Little Collins Street,Melbourne (CBD),Suri Suri / By Korea Southern Cross,4511,Cafes and Restaurants,Seats - Indoor,38,-37.81802782, 144.9549054
1616,2015,21,102106,102106,589-605 Collins Street,Melbourne (CBD),The Commuters Cafe & Bar,4511,Cafes and Restaurants,Seats - Indoor,60,-37.81936788, 144.9552105
1617,2015,21,102106,102106,589-605 Collins Street,Melbourne (CBD),The Commuters Cafe & Bar,4511,Cafes and Restaurants,Seats - Outdoor,51,-37.81936788, 144.9552105
1618,2015,22,102102,102102,471-485 Collins Street,Melbourne (CBD),State of Grace,4511,Cafes and Restaurants,Seats - Indoor,50,-37.8184145, 144.9585484
1619,2015,22,102102,102102,471-485 Collins Street,Melbourne (CBD),State of Grace,4511,Cafes and Restaurants,Seats - Outdoor,12,-37.8184145, 144.9585484
1620,2015,22,110665,110661,459 Collins Street,Melbourne (CBD),Billy Green's,4511,Cafes and Restaurants,Seats - Indoor,150,-37.81817724, 144.9589237
1621,2015,43,108068,108068,111-129 Queen Street,Melbourne (CBD),Gifts @ CQ,4511,Cafes and Restaurants,Seats - Indoor,60,-37.81581152, 144.9606367
1622,2015,52,105388,105388,186 King Street,Melbourne (CBD),Kedai Satay,4511,Cafes and Restaurants,Seats - Indoor,75,-37.8156735, 144.9556966
1623,2015,52,105388,105388,186 King Street,Melbourne (CBD),Kedai Satay,4511,Cafes and Restaurants,Seats - Outdoor,10,-37.8156735, 144.9556966
1624,2015,53,108072,108072,163-173 Queen Street,Melbourne (CBD),Subway,4511,Cafes and Restaurants,Seats - Indoor,34,-37.81467989, 144.9602243
1625,2015,62,105860,105860,562-566 Little Bourke Street,Melbourne (CBD),Melbourne Hwaro Korean BBQ Restaurant,4511,Cafes and Restaurants,Seats - Indoor,72,-37.81501703, 144.9556694
1626,2015,62,105860,105860,562-566 Little Bourke Street,Melbourne (CBD),Melbourne Hwaro Korean BBQ Restaurant,4511,Cafes and Restaurants,Seats - Outdoor,12,-37.81501703, 144.9556694
1627,2015,72,105375,105375,276-282 King Street,Melbourne (CBD),Dosirock,4511,Cafes and Restaurants,Seats - Indoor,40,-37.81349786, 144.9548222
1628,2015,72,110708,110707,535 Little Lonsdale Street,Melbourne (CBD),68 degree Coffee & Food,4511,Cafes and Restaurants,Seats - Indoor,56,-37.8134766, 144.9560169
1629,2015,72,110708,110707,535 Little Lonsdale Street,Melbourne (CBD),City Grill Room,4511,Cafes and Restaurants,Seats - Indoor,102,-37.8134766, 144.9560169
1630,2015,72,105726,110707,550 Lonsdale Street,Melbourne (CBD),Jang Gun Restuarant,4511,Cafes and Restaurants,Seats - Indoor,48,-37.8134766, 144.9560169
1631,2015,72,105726,110707,550 Lonsdale Street,Melbourne (CBD),Suda,4511,Cafes and Restaurants,Seats - Indoor,43,-37.8134766, 144.9560169
1632,2015,72,105726,110707,550 Lonsdale Street,Melbourne (CBD),Suda,4511,Cafes and Restaurants,Seats - Outdoor,12,-37.8134766, 144.9560169
1633,2015,93,573454,565462,28 Wills Street,Melbourne (CBD),Little Chef,4511,Cafes and Restaurants,Seats - Indoor,36,-37.81071591, 144.9571621
1634,2015,22,102104,102104,505-535 Collins Street,Melbourne (CBD),Nashi Panini,4511,Cafes and Restaurants,Seats - Indoor,60,-37.8186626, 144.957551
1635,2015,32,102117,102117,500-514 Collins Street,Melbourne (CBD),Cafenatics On Church ,4511,Cafes and Restaurants,Seats - Indoor,47,-37.81753383, 144.9574732
1636,2015,93,578981,565462,25 Wills Street,Melbourne (CBD),Operator 25,4511,Cafes and Restaurants,Seats - Indoor,56,-37.81071591, 144.9571621
1637,2015,62,105383,105383,212-224 King Street,Melbourne (CBD),Delhi Rocks,4511,Cafes and Restaurants,Seats - Indoor,50,-37.81500707, 144.9553894
1638,2015,62,105383,105383,212-224 King Street,Melbourne (CBD),Delhi Rocks,4511,Cafes and Restaurants,Seats - Outdoor,10,-37.81500707, 144.9553894
1639,2015,33,105937,105937,435-443 Little Collins Street,Melbourne (CBD),Syracuse Restaurant - Bar ,4511,Cafes and Restaurants,Seats - Indoor,80,-37.81638558, 144.9600859
1640,2015,33,105937,105937,435-443 Little Collins Street,Melbourne (CBD),Syracuse Restaurant - Bar ,4511,Cafes and Restaurants,Seats - Outdoor,20,-37.81638558, 144.9600859
1641,2015,33,102126,102126,416-420 Collins Street,Melbourne (CBD),Subway,4511,Cafes and Restaurants,Seats - Indoor,22,-37.8169991, 144.9603119
1642,2015,81,561698,105462,550 Little Lonsdale Street,Melbourne (CBD),Angliss Restaurant ,4511,Cafes and Restaurants,Seats - Indoor,150,-37.81327283, 144.9528962
1643,2015,43,110146,110146,130-148 William Street,Melbourne (CBD),Cocoa Bean Cafe,4511,Cafes and Restaurants,Seats - Indoor,80,-37.81595642, 144.9589392
1644,2015,43,110146,110146,130-148 William Street,Melbourne (CBD),Cocoa Bean Cafe,4511,Cafes and Restaurants,Seats - Outdoor,18,-37.81595642, 144.9589392
1645,2015,43,105953,105953,430-436 Little Collins Street,Melbourne (CBD),Cafe Vue,4511,Cafes and Restaurants,Seats - Indoor,42,-37.81596878, 144.9601101
1646,2015,43,105953,105953,430-436 Little Collins Street,Melbourne (CBD),Cafe Vue,4511,Cafes and Restaurants,Seats - Outdoor,20,-37.81596878, 144.9601101
1647,2015,22,105397,105397,42-44 King Street,Melbourne (CBD),Rare Steakhouse King Street,4511,Cafes and Restaurants,Seats - Indoor,120,-37.81918367, 144.9573222
1648,2015,113,110673,108118,83-129 Victoria Street,Melbourne (CBD),Gozleme Cafe ,4511,Cafes and Restaurants,Seats - Indoor,20,-37.80745984, 144.9572395
1649,2015,113,110673,108118,83-129 Victoria Street,Melbourne (CBD),Gozleme Cafe ,4511,Cafes and Restaurants,Seats - Outdoor,10,-37.80745984, 144.9572395
1650,2015,12,103998,103998,452-470 Flinders Street,Melbourne (CBD),Shuji Sushi,4511,Cafes and Restaurants,Seats - Indoor,56,-37.81946849, 144.9586012
1651,2015,12,103998,103998,452-470 Flinders Street,Melbourne (CBD),Shuji Sushi,4511,Cafes and Restaurants,Seats - Outdoor,30,-37.81946849, 144.9586012
1652,2015,23,106436,106436,54-60 Market Street,Melbourne (CBD),R2 Restaurant & Bar,4511,Cafes and Restaurants,Seats - Indoor,120,-37.81778076, 144.9608283
1653,2015,23,106436,106436,54-60 Market Street,Melbourne (CBD),Alexi's On Market Restaurant ,4511,Cafes and Restaurants,Seats - Indoor,68,-37.81778076, 144.9608283
1654,2015,11,103987,103987,550-554 Flinders Street,Melbourne (CBD),Cafe Keyif,4511,Cafes and Restaurants,Seats - Indoor,50,-37.8203648, 144.9559791
1655,2015,62,105713,105713,541-557 Lonsdale Street,Melbourne (CBD),Kultura,4511,Cafes and Restaurants,Seats - Indoor,70,-37.81439357, 144.9562135
1656,2015,62,105713,105713,541-557 Lonsdale Street,Melbourne (CBD),Kultura,4511,Cafes and Restaurants,Seats - Outdoor,40,-37.81439357, 144.9562135
1657,2015,63,105867,105867,428-432 Little Bourke Street,Melbourne (CBD),DANSK Restaurant,4511,Cafes and Restaurants,Seats - Indoor,45,-37.81392392, 144.9597229
1658,2015,52,101172,101172,578-606 Bourke Street,Melbourne (CBD),Sixpence Cafe,4511,Cafes and Restaurants,Seats - Indoor,7,-37.81571393, 144.9561073
1659,2015,52,101172,101172,578-606 Bourke Street,Melbourne (CBD),Sixpence Cafe,4511,Cafes and Restaurants,Seats - Outdoor,180,-37.81571393, 144.9561073
1660,2015,1,611394,611394,545-557 Flinders Street,Melbourne (CBD),Nandos Northbank,4511,Cafes and Restaurants,Seats - Indoor,88,-37.82099397, 144.9565185
1661,2015,1,611394,611394,545-557 Flinders Street,Melbourne (CBD),Nandos Northbank,4511,Cafes and Restaurants,Seats - Outdoor,6,-37.82099397, 144.9565185
1662,2015,1,611394,611394,545-557 Flinders Street,Melbourne (CBD),Tokyo Maki One,4511,Cafes and Restaurants,Seats - Indoor,44,-37.82099397, 144.9565185
1663,2015,32,102117,102117,500-514 Collins Street,Melbourne (CBD),Henry & The Fox,4511,Cafes and Restaurants,Seats - Indoor,160,-37.81753383, 144.9574732
1664,2015,32,102117,102117,500-514 Collins Street,Melbourne (CBD),Henry & The Fox,4511,Cafes and Restaurants,Seats - Outdoor,100,-37.81753383, 144.9574732
1665,2015,32,102117,102117,500-514 Collins Street,Melbourne (CBD),Kantina Kartel,4511,Cafes and Restaurants,Seats - Indoor,100,-37.81753383, 144.9574732
1666,2015,32,102117,102117,500-514 Collins Street,Melbourne (CBD),Kantina Kartel,4511,Cafes and Restaurants,Seats - Outdoor,22,-37.81753383, 144.9574732
1667,2015,33,102127,102127,412-414 Collins Street,Melbourne (CBD),Taco Bill Collins Street,4511,Cafes and Restaurants,Seats - Indoor,80,-37.81698962, 144.960489
1668,2015,52,612820,636824,181 William Street,Melbourne (CBD),Rock the Wok,4511,Cafes and Restaurants,Seats - Indoor,18,-37.81531863, 144.9573923
1669,2015,52,612820,636824,181 William Street,Melbourne (CBD),Rock the Wok,4511,Cafes and Restaurants,Seats - Outdoor,24,-37.81531863, 144.9573923
1670,2015,52,612820,636824,181 William Street,Melbourne (CBD),Laurent Boulangerie Patisserie,4511,Cafes and Restaurants,Seats - Indoor,50,-37.81531863, 144.9573923
1671,2015,52,612820,636824,181 William Street,Melbourne (CBD),Laurent Boulangerie Patisserie,4511,Cafes and Restaurants,Seats - Outdoor,16,-37.81531863, 144.9573923
1672,2015,93,105473,105473,410-420 La Trobe Street,Melbourne (CBD),Cafenatics,4511,Cafes and Restaurants,Seats - Indoor,38,-37.81123723, 144.957114
1673,2015,93,105473,105473,410-420 La Trobe Street,Melbourne (CBD),Cafenatics,4511,Cafes and Restaurants,Seats - Outdoor,8,-37.81123723, 144.957114
1674,2015,23,108062,108062,43-51 Queen Street,Melbourne (CBD),Queen St Espresso ,4511,Cafes and Restaurants,Seats - Indoor,25,-37.81773812, 144.9616143
1675,2015,52,612820,636824,181 William Street,Melbourne (CBD),Nashi,4511,Cafes and Restaurants,Seats - Indoor,18,-37.81531863, 144.9573923
1676,2015,52,612820,636824,181 William Street,Melbourne (CBD),Nashi,4511,Cafes and Restaurants,Seats - Outdoor,22,-37.81531863, 144.9573923
1677,2015,72,105375,105375,276-282 King Street,Melbourne (CBD),Lee's Chinese Gourmet,4511,Cafes and Restaurants,Seats - Indoor,30,-37.81349786, 144.9548222
1678,2015,52,612820,636824,181 William Street,Melbourne (CBD),Brewer's Place,4511,Cafes and Restaurants,Seats - Indoor,42,-37.81531863, 144.9573923
1679,2015,52,612820,636824,181 William Street,Melbourne (CBD),Brewer's Place,4511,Cafes and Restaurants,Seats - Outdoor,34,-37.81531863, 144.9573923
1680,2015,52,612820,636824,181 William Street,Melbourne (CBD),Roll'D Vietnamese Kitchen ,4511,Cafes and Restaurants,Seats - Outdoor,32,-37.81531863, 144.9573923
